gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts
ENSG00000225174,False,OSTM1-AS1,NCBITaxon:9606,gene,37,0.000975,99.9075,39.0
ENSG00000225177,False,RP11-390P2.4,NCBITaxon:9606,gene,5317,0.1721,86.70750000000001,6884.0
ENSG00000225179,False,LINC00457,NCBITaxon:9606,gene,74,0.001925,99.815,77.0
ENSG00000225180,False,PVALEF,NCBITaxon:9606,gene,171,0.0044,99.57249999999999,176.0
ENSG00000225181,False,RP11-388K2.1,NCBITaxon:9606,gene,3,7.5e-05,99.99249999999999,3.0
ENSG00000225187,False,AC073283.7,NCBITaxon:9606,gene,353,0.009025,99.1175,361.0
ENSG00000225190,False,PLEKHM1,NCBITaxon:9606,gene,7479,0.2343,81.3025,9372.0
ENSG00000225194,False,LINC00092,NCBITaxon:9606,gene,50,0.00125,99.875,50.0
ENSG00000225195,False,RP11-338E21.2,NCBITaxon:9606,gene,123,0.0031,99.6925,124.0
ENSG00000225203,False,RP11-182M20.2,NCBITaxon:9606,gene,22,0.00055,99.945,22.0
ENSG00000225205,False,AC093818.1,NCBITaxon:9606,gene,5949,0.2547,85.1275,10188.0
ENSG00000225206,False,MIR137HG,NCBITaxon:9606,gene,5060,0.1509,87.35,6036.0
ENSG00000225208,False,RP11-107I14.2,NCBITaxon:9606,gene,6,0.00015,99.985,6.0
ENSG00000225209,False,RP11-358M3.1,NCBITaxon:9606,gene,19,0.000475,99.9525,19.0
ENSG00000225213,False,RP11-197M22.2,NCBITaxon:9606,gene,46,0.00115,99.885,46.0
ENSG00000225214,False,AC079790.2,NCBITaxon:9606,gene,184,0.00495,99.53999999999999,198.0
ENSG00000225216,False,AC007362.3,NCBITaxon:9606,gene,64,0.001625,99.83999999999999,65.0
ENSG00000225218,False,AP001628.6,NCBITaxon:9606,gene,1728,0.047825,95.67999999999999,1913.0
ENSG00000225226,False,LINC01795,NCBITaxon:9606,gene,36,0.0009,99.91,36.0
ENSG00000225230,False,AC008937.3,NCBITaxon:9606,gene,17,0.000425,99.9575,17.0
ENSG00000225231,False,LINC02470,NCBITaxon:9606,gene,212,0.0059,99.47,236.0
ENSG00000225233,False,RP11-554K11.2,NCBITaxon:9606,gene,192,0.00655,99.52,262.0
ENSG00000225234,False,TRAPPC12-AS1,NCBITaxon:9606,gene,223,0.005725,99.4425,229.0
ENSG00000225235,False,INTS6L-AS1,NCBITaxon:9606,gene,4,1e-04,99.99,4.0
ENSG00000225243,False,RP1-127D3.4,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225249,False,LINC00378,NCBITaxon:9606,gene,362,0.012175,99.095,487.0
ENSG00000225255,False,PSLNR,NCBITaxon:9606,gene,6,0.00015,99.985,6.0
ENSG00000225258,False,AC009478.1,NCBITaxon:9606,gene,443,0.0114,98.89250000000001,456.0
ENSG00000225263,False,PCDH9-AS3,NCBITaxon:9606,gene,50,0.0013,99.875,52.0
ENSG00000225265,False,TAF1A-AS1,NCBITaxon:9606,gene,124,0.00335,99.69,134.0
ENSG00000225269,False,LINC00705,NCBITaxon:9606,gene,3,7.5e-05,99.99249999999999,3.0
ENSG00000225279,False,RP11-536C5.2,NCBITaxon:9606,gene,38,0.000975,99.905,39.0
ENSG00000225280,False,RP11-227D2.3,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000225284,False,AC018693.6,NCBITaxon:9606,gene,4,1e-04,99.99,4.0
ENSG00000225285,False,LINC01770,NCBITaxon:9606,gene,32,0.000825,99.92,33.0
ENSG00000225292,False,RP11-57H14.3,NCBITaxon:9606,gene,534,0.01575,98.665,630.0
ENSG00000225298,False,LINC00113,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000225299,False,RP11-344A5.1,NCBITaxon:9606,gene,31,0.000775,99.9225,31.0
ENSG00000225300,False,RP11-1086F11.1,NCBITaxon:9606,gene,457,0.011875,98.8575,475.0
ENSG00000225303,False,RP11-512N4.2,NCBITaxon:9606,gene,55,0.0014,99.8625,56.0
ENSG00000225311,False,RP1-91J24.3,NCBITaxon:9606,gene,1317,0.038425,96.7075,1537.0
ENSG00000225313,False,RP11-415J8.3,NCBITaxon:9606,gene,8655,0.318675,78.3625,12747.0
ENSG00000225315,False,RP11-293P20.2,NCBITaxon:9606,gene,35,0.000875,99.91250000000001,35.0
ENSG00000225316,False,LINC00350,NCBITaxon:9606,gene,63,0.00165,99.8425,66.0
ENSG00000225321,False,LINC01427,NCBITaxon:9606,gene,20,0.0005,99.95,20.0
ENSG00000225325,False,RP11-479J7.1,NCBITaxon:9606,gene,33,0.000825,99.9175,33.0
ENSG00000225327,False,USP17L3,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225328,False,LINC01594,NCBITaxon:9606,gene,35,0.000925,99.91250000000001,37.0
ENSG00000225329,False,LHFPL3-AS2,NCBITaxon:9606,gene,91,0.002775,99.7725,111.0
ENSG00000225330,False,AF064860.5,NCBITaxon:9606,gene,96,0.00265,99.76,106.0
ENSG00000225331,False,LINC01678,NCBITaxon:9606,gene,4817,0.140125,87.9575,5605.0
ENSG00000225334,False,LINC02813,NCBITaxon:9606,gene,56,0.00145,99.86,58.0
ENSG00000225335,False,XXbac-B476C20.9,NCBITaxon:9606,gene,152,0.00385,99.62,154.0
ENSG00000225337,False,RP11-561O23.7,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225339,False,RP11-513I15.6,NCBITaxon:9606,gene,4741,0.15855,88.14750000000001,6342.0
ENSG00000225341,False,AC013269.4,NCBITaxon:9606,gene,11,0.000275,99.9725,11.0
ENSG00000225342,False,LRRK2-DT,NCBITaxon:9606,gene,1126,0.03415,97.185,1366.0
ENSG00000225350,False,FREM2-AS1,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000225359,False,RP11-540K16.2,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225361,False,PPP1R26-AS1,NCBITaxon:9606,gene,898,0.0267,97.75500000000001,1068.0
ENSG00000225362,False,CT62,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000225365,False,AC078942.1,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225376,False,TMEM246-AS1,NCBITaxon:9606,gene,135,0.00395,99.6625,158.0
ENSG00000225377,False,NRSN2-AS1,NCBITaxon:9606,gene,1811,0.05285,95.47250000000001,2114.0
ENSG00000225378,False,AC015977.6,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225380,False,IGKV1OR9-2,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225383,False,SFTA1P,NCBITaxon:9606,gene,42,0.001075,99.895,43.0
ENSG00000225386,False,AC099754.1,NCBITaxon:9606,gene,7,0.000175,99.9825,7.0
ENSG00000225387,False,RP11-422P22.1,NCBITaxon:9606,gene,34,0.000925,99.91499999999999,37.0
ENSG00000225391,False,NHEG1,NCBITaxon:9606,gene,10,0.00025,99.97500000000001,10.0
ENSG00000225393,False,RP11-218L14.4,NCBITaxon:9606,gene,75,0.001875,99.8125,75.0
ENSG00000225396,False,FAM236D,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225399,False,RP11-3B7.1,NCBITaxon:9606,gene,30,0.00075,99.925,30.0
ENSG00000225407,False,CTD-2384B11.2,NCBITaxon:9606,gene,127,0.00335,99.68249999999999,134.0
ENSG00000225408,False,RP11-207C16.4,NCBITaxon:9606,gene,102,0.002675,99.74499999999999,107.0
ENSG00000225411,False,RP11-764K9.1,NCBITaxon:9606,gene,1408,0.0369,96.48,1476.0
ENSG00000225413,False,LINC02557,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225417,False,RP5-1178H5.2,NCBITaxon:9606,gene,1,5e-05,99.99749999999999,2.0
ENSG00000225420,False,AC104134.2,NCBITaxon:9606,gene,349,0.009175,99.1275,367.0
ENSG00000225421,False,AC019330.1,NCBITaxon:9606,gene,199,0.008875,99.5025,355.0
ENSG00000225424,False,RP11-168C9.1,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000225427,False,LINC00331,NCBITaxon:9606,gene,31,0.0008,99.9225,32.0
ENSG00000225431,False,LINC01671,NCBITaxon:9606,gene,9,0.000225,99.97749999999999,9.0
ENSG00000225434,False,LINC01504,NCBITaxon:9606,gene,2448,0.08175,93.88,3270.0
ENSG00000225437,False,PACRG-AS2,NCBITaxon:9606,gene,32,0.00095,99.92,38.0
ENSG00000225439,False,BOLA3-AS1,NCBITaxon:9606,gene,499,0.0133,98.7525,532.0
ENSG00000225442,False,MPRIP-AS1,NCBITaxon:9606,gene,375,0.009725,99.0625,389.0
ENSG00000225444,False,LINC01867,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225446,False,LINC01763,NCBITaxon:9606,gene,33,0.00085,99.9175,34.0
ENSG00000225450,False,RP3-508I15.14,NCBITaxon:9606,gene,2477,0.071625,93.8075,2865.0
ENSG00000225457,False,RP11-736E3.1,NCBITaxon:9606,gene,91,0.002575,99.7725,103.0
ENSG00000225458,False,RP5-1121H13.4,NCBITaxon:9606,gene,13,0.000325,99.9675,13.0
ENSG00000225465,False,RFPL1S,NCBITaxon:9606,gene,5085,0.169525,87.28750000000001,6781.0
ENSG00000225470,False,JPX,NCBITaxon:9606,gene,24941,1.538,37.6475,61520.0
ENSG00000225472,False,RP11-120J1.1,NCBITaxon:9606,gene,146,0.00445,99.63499999999999,178.0
ENSG00000225473,False,ATP13A4-AS1,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000225479,False,PLCB1-IT1,NCBITaxon:9606,gene,10,0.00025,99.97500000000001,10.0
ENSG00000225484,False,NUTM2B-AS1,NCBITaxon:9606,gene,20289,1.0728,49.277499999999996,42912.0
ENSG00000225488,False,RP11-760D2.1,NCBITaxon:9606,gene,6,0.00015,99.985,6.0
ENSG00000225489,False,RP11-390F4.3,NCBITaxon:9606,gene,714,0.0193,98.215,772.0
ENSG00000225493,False,LINC01107,NCBITaxon:9606,gene,79,0.002,99.80250000000001,80.0
ENSG00000225497,False,KCNMA1-AS2,NCBITaxon:9606,gene,30,0.00075,99.925,30.0
ENSG00000225498,False,AC002064.5,NCBITaxon:9606,gene,79,0.001975,99.80250000000001,79.0
ENSG00000225506,False,CYP4A22-AS1,NCBITaxon:9606,gene,540,0.017625,98.65,705.0
ENSG00000225518,False,LINC01703,NCBITaxon:9606,gene,139,0.003625,99.6525,145.0
ENSG00000225519,False,RP11-236B18.2,NCBITaxon:9606,gene,11,0.0003,99.9725,12.0
ENSG00000225521,False,SNED1-AS1,NCBITaxon:9606,gene,541,0.016475,98.6475,659.0
ENSG00000225523,False,IGKV6D-21,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225526,False,MKRN2OS,NCBITaxon:9606,gene,1155,0.031725,97.1125,1269.0
ENSG00000225527,False,RP11-383B4.4,NCBITaxon:9606,gene,26,0.00065,99.935,26.0
ENSG00000225528,False,RP3-370M22.8,NCBITaxon:9606,gene,57,0.00155,99.8575,62.0
ENSG00000225532,False,XX-C2158C6.3,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225535,False,LINC01393,NCBITaxon:9606,gene,51,0.002375,99.8725,95.0
ENSG00000225537,False,AC073325.1,NCBITaxon:9606,gene,55,0.0014,99.8625,56.0
ENSG00000225539,False,LINC01821,NCBITaxon:9606,gene,1482,0.039975,96.295,1599.0
ENSG00000225542,False,ZNF385D-AS1,NCBITaxon:9606,gene,264,0.009975,99.33999999999999,399.0
ENSG00000225545,False,RP11-545I10.2,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225546,False,LINC02476,NCBITaxon:9606,gene,337,0.016025,99.1575,641.0
ENSG00000225548,False,LINC01980,NCBITaxon:9606,gene,63,0.001575,99.8425,63.0
ENSG00000225552,False,NAALADL2-AS1,NCBITaxon:9606,gene,24,0.000625,99.94,25.0
ENSG00000225555,False,AP000320.6,NCBITaxon:9606,gene,47,0.001175,99.8825,47.0
ENSG00000225556,False,C2CD4D,NCBITaxon:9606,gene,12,0.0003,99.97,12.0
ENSG00000225559,False,AC083867.4,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000225561,False,LINC01710,NCBITaxon:9606,gene,3,7.5e-05,99.99249999999999,3.0
ENSG00000225563,False,AC006076.1,NCBITaxon:9606,gene,33,0.000825,99.9175,33.0
ENSG00000225564,False,LINC01492,NCBITaxon:9606,gene,94,0.002375,99.765,95.0
ENSG00000225570,False,AC013733.4,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000225572,False,DOCK4-AS1,NCBITaxon:9606,gene,3507,0.1124,91.2325,4496.0
ENSG00000225578,False,NCBP2-AS1,NCBITaxon:9606,gene,56,0.0014,99.86,56.0
ENSG00000225579,False,EDNRB-AS1,NCBITaxon:9606,gene,2398,0.08055,94.00500000000001,3222.0
ENSG00000225582,False,AC011193.1,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225588,False,AC096669.1,NCBITaxon:9606,gene,21,0.000525,99.9475,21.0
ENSG00000225595,False,LINC01623,NCBITaxon:9606,gene,4,1e-04,99.99,4.0
ENSG00000225598,False,RP11-339D23.1,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000225602,False,MTOR-AS1,NCBITaxon:9606,gene,115,0.002975,99.7125,119.0
ENSG00000225605,False,RP11-550H2.1,NCBITaxon:9606,gene,420,0.014025,98.95,561.0
ENSG00000225606,False,AC005281.2,NCBITaxon:9606,gene,11,0.000275,99.9725,11.0
ENSG00000225610,False,AC007679.3,NCBITaxon:9606,gene,66,0.001775,99.835,71.0
ENSG00000225611,False,LINC02158,NCBITaxon:9606,gene,102,0.002825,99.74499999999999,113.0
ENSG00000225612,False,AC099552.2,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000225613,False,LINCMD1,NCBITaxon:9606,gene,4,0.000125,99.99,5.0
ENSG00000225614,False,ZNF469,NCBITaxon:9606,gene,4305,0.1318,89.2375,5272.0
ENSG00000225619,False,MYT1L-AS1,NCBITaxon:9606,gene,13,0.00035,99.9675,14.0
ENSG00000225620,False,RP11-569A11.2,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225623,False,AGBL4-IT1,NCBITaxon:9606,gene,9,0.000225,99.97749999999999,9.0
ENSG00000225626,False,C9orf135-DT,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225632,False,RP5-997D24.3,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225637,False,AP001046.6,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000225640,False,LINC01729,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000225643,False,RP11-70P17.1,NCBITaxon:9606,gene,288,0.0079,99.28,316.0
ENSG00000225647,False,AC005487.2,NCBITaxon:9606,gene,159,0.004825,99.6025,193.0
ENSG00000225649,False,AC064875.2,NCBITaxon:9606,gene,277,0.00835,99.3075,334.0
ENSG00000225652,False,KCNMA1-AS3,NCBITaxon:9606,gene,744,0.020225,98.14,809.0
ENSG00000225655,False,RP11-58A12.3,NCBITaxon:9606,gene,66,0.001675,99.835,67.0
ENSG00000225656,False,RP5-858B6.1,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000225657,False,LINC01716,NCBITaxon:9606,gene,92,0.0023,99.77000000000001,92.0
ENSG00000225663,False,MCRIP1,NCBITaxon:9606,gene,3885,0.107825,90.2875,4313.0
ENSG00000225670,False,CADM3-AS1,NCBITaxon:9606,gene,13,0.00035,99.9675,14.0
ENSG00000225675,False,LINC01771,NCBITaxon:9606,gene,639,0.0176,98.4025,704.0
ENSG00000225676,False,RP3-438O4.4,NCBITaxon:9606,gene,14,0.00035,99.965,14.0
ENSG00000225680,False,AL163953.2,NCBITaxon:9606,gene,13,0.00035,99.9675,14.0
ENSG00000225683,False,PACRG-AS3,NCBITaxon:9606,gene,137,0.0039,99.6575,156.0
ENSG00000225684,False,FAM225B,NCBITaxon:9606,gene,76,0.001975,99.81,79.0
ENSG00000225689,False,RP1-30E17.2,NCBITaxon:9606,gene,19424,1.8384,51.44,73536.0
ENSG00000225697,False,SLC26A6,NCBITaxon:9606,gene,853,0.02235,97.86749999999999,894.0
ENSG00000225698,False,IGHV3-72,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000225703,False,AC005522.7,NCBITaxon:9606,gene,211,0.005275,99.4725,211.0
ENSG00000225706,False,PTPRD-AS1,NCBITaxon:9606,gene,134,0.003425,99.665,137.0
ENSG00000225708,False,RP13-379L11.1,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225718,False,RP11-3P22.2,NCBITaxon:9606,gene,519,0.01335,98.7025,534.0
ENSG00000225721,False,RP11-269F19.10,NCBITaxon:9606,gene,481,0.01295,98.7975,518.0
ENSG00000225725,False,FAM66E,NCBITaxon:9606,gene,54,0.00135,99.86500000000001,54.0
ENSG00000225730,False,ADGRF5-AS1,NCBITaxon:9606,gene,7,0.0002,99.9825,8.0
ENSG00000225731,False,PDE9A-AS1,NCBITaxon:9606,gene,205,0.005375,99.4875,215.0
ENSG00000225733,False,FGD5-AS1,NCBITaxon:9606,gene,6307,0.190775,84.2325,7631.0
ENSG00000225738,False,NRG3-AS1,NCBITaxon:9606,gene,4,1e-04,99.99,4.0
ENSG00000225742,False,LINC02036,NCBITaxon:9606,gene,54,0.00145,99.86500000000001,58.0
ENSG00000225744,False,AC017002.4,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225746,False,MEG8,NCBITaxon:9606,gene,8229,0.26385,79.42750000000001,10554.0
ENSG00000225750,False,RP11-242O24.3,NCBITaxon:9606,gene,73,0.001875,99.81750000000001,75.0
ENSG00000225751,False,AC087501.1,NCBITaxon:9606,gene,654,0.0176,98.36500000000001,704.0
ENSG00000225752,False,RP1-45I4.2,NCBITaxon:9606,gene,262,0.006825,99.345,273.0
ENSG00000225756,False,DBH-AS1,NCBITaxon:9606,gene,84,0.002125,99.79,85.0
ENSG00000225759,False,LINC00489,NCBITaxon:9606,gene,10,0.00025,99.97500000000001,10.0
ENSG00000225761,False,RP11-417O11.5,NCBITaxon:9606,gene,33,0.00085,99.9175,34.0
ENSG00000225762,False,LINC01389,NCBITaxon:9606,gene,339,0.008825,99.1525,353.0
ENSG00000225764,False,P3H2-AS1,NCBITaxon:9606,gene,423,0.012075,98.9425,483.0
ENSG00000225765,False,LINC01831,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000225767,False,FAF1-AS1,NCBITaxon:9606,gene,338,0.00875,99.155,350.0
ENSG00000225768,False,LINC02620,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000225775,False,RP11-354I10.1,NCBITaxon:9606,gene,14,0.00035,99.965,14.0
ENSG00000225778,False,PROSER2-AS1,NCBITaxon:9606,gene,72,0.001875,99.82,75.0
ENSG00000225781,False,OR6V1,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000225783,False,MIAT,NCBITaxon:9606,gene,9732,0.319525,75.67,12781.0
ENSG00000225785,False,RP4-583K8.1,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000225790,False,RP11-2L8.1,NCBITaxon:9606,gene,17,0.0005,99.9575,20.0
ENSG00000225791,False,TRAM2-AS1,NCBITaxon:9606,gene,930,0.027425,97.675,1097.0
ENSG00000225792,False,AC004540.4,NCBITaxon:9606,gene,91,0.00245,99.7725,98.0
ENSG00000225793,False,TMEM30A-DT,NCBITaxon:9606,gene,1439,0.041625,96.4025,1665.0
ENSG00000225794,False,AC073321.4,NCBITaxon:9606,gene,25,0.000625,99.9375,25.0
ENSG00000225798,False,AC025918.2,NCBITaxon:9606,gene,3,7.5e-05,99.99249999999999,3.0
ENSG00000225805,False,DEFB131B,NCBITaxon:9606,gene,158,0.00415,99.605,166.0
ENSG00000225806,False,RP1-309F20.3,NCBITaxon:9606,gene,596,0.017575,98.50999999999999,703.0
ENSG00000225807,False,RP11-44M6.1,NCBITaxon:9606,gene,71,0.0018,99.8225,72.0
ENSG00000225811,False,RP11-547I7.1,NCBITaxon:9606,gene,175,0.00495,99.5625,198.0
ENSG00000225815,False,AC092669.6,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225818,False,AC118653.2,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225819,False,AC013269.3,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000225822,False,UBXN7-AS1,NCBITaxon:9606,gene,31,0.000775,99.9225,31.0
ENSG00000225825,False,IGHD6-25,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225826,False,LINC00626,NCBITaxon:9606,gene,27,0.000675,99.9325,27.0
ENSG00000225828,False,FAM229A,NCBITaxon:9606,gene,1166,0.0308,97.085,1232.0
ENSG00000225830,False,ERCC6,NCBITaxon:9606,gene,10773,0.43985,73.0675,17594.0
ENSG00000225833,False,GS1-594A7.3,NCBITaxon:9606,gene,16,0.0004,99.96000000000001,16.0
ENSG00000225836,False,RP11-80H5.6,NCBITaxon:9606,gene,10,0.00025,99.97500000000001,10.0
ENSG00000225839,False,TRMT2B-AS1,NCBITaxon:9606,gene,205,0.005175,99.4875,207.0
ENSG00000225850,False,RP11-452K12.4,NCBITaxon:9606,gene,516,0.013625,98.71,545.0
ENSG00000225855,False,RUSC1-AS1,NCBITaxon:9606,gene,601,0.0155,98.4975,620.0
ENSG00000225857,False,LINC02816,NCBITaxon:9606,gene,8,0.0002,99.98,8.0
ENSG00000225867,False,RP5-1177I5.3,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225870,False,LINC00368,NCBITaxon:9606,gene,3,7.5e-05,99.99249999999999,3.0
ENSG00000225877,False,PSG8-AS1,NCBITaxon:9606,gene,75,0.001925,99.8125,77.0
ENSG00000225879,False,RP3-495K2.3,NCBITaxon:9606,gene,47,0.001225,99.8825,49.0
ENSG00000225880,False,LINC00115,NCBITaxon:9606,gene,978,0.02535,97.555,1014.0
ENSG00000225881,False,AC009365.4,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225882,False,LINC01456,NCBITaxon:9606,gene,34,0.00085,99.91499999999999,34.0
ENSG00000225884,False,AC098872.3,NCBITaxon:9606,gene,7,0.0002,99.9825,8.0
ENSG00000225885,False,AC023590.1,NCBITaxon:9606,gene,3149,0.111075,92.1275,4443.0
ENSG00000225886,False,RP11-288L9.4,NCBITaxon:9606,gene,65,0.00165,99.8375,66.0
ENSG00000225889,False,AC074289.1,NCBITaxon:9606,gene,14426,0.6258,63.934999999999995,25032.0
ENSG00000225891,False,DHDDS-AS1,NCBITaxon:9606,gene,1697,0.0467,95.7575,1868.0
ENSG00000225899,False,FRG2B,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000225903,False,RP1-144F13.3,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225905,False,RP4-758J18.7,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225913,False,RP11-57C13.6,NCBITaxon:9606,gene,70,0.001825,99.825,73.0
ENSG00000225914,False,TSBP1-AS1,NCBITaxon:9606,gene,2530,0.095175,93.675,3807.0
ENSG00000225916,False,AC007879.4,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000225919,False,LINC01745,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000225921,False,NOL7,NCBITaxon:9606,gene,6160,0.190475,84.6,7619.0
ENSG00000225924,False,TAB2-AS1,NCBITaxon:9606,gene,1008,0.0276,97.48,1104.0
ENSG00000225929,False,AC000036.4,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000225930,False,LINC02249,NCBITaxon:9606,gene,28,0.0007,99.92999999999999,28.0
ENSG00000225932,False,CTAGE4,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000225936,False,RP11-501J20.5,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225937,False,PCA3,NCBITaxon:9606,gene,599,0.017,98.5025,680.0
ENSG00000225938,False,RP4-575N6.4,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000225940,False,C5orf67,NCBITaxon:9606,gene,102,0.003275,99.74499999999999,131.0
ENSG00000225942,False,LINC01875,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225945,False,RP3-441A12.1,NCBITaxon:9606,gene,186,0.00505,99.535,202.0
ENSG00000225948,False,LINC02648,NCBITaxon:9606,gene,34,0.0009,99.91499999999999,36.0
ENSG00000225950,False,NTF4,NCBITaxon:9606,gene,10,0.00025,99.97500000000001,10.0
ENSG00000225951,False,ODF2-AS1,NCBITaxon:9606,gene,53,0.001375,99.86749999999999,55.0
ENSG00000225952,False,RP11-69E9.1,NCBITaxon:9606,gene,18,0.00045,99.955,18.0
ENSG00000225953,False,SATB2-AS1,NCBITaxon:9606,gene,312,0.008175,99.22,327.0
ENSG00000225956,False,RP5-1077I2.3,NCBITaxon:9606,gene,7,0.000175,99.9825,7.0
ENSG00000225960,False,RP11-360A18.1,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000225963,False,AC009950.2,NCBITaxon:9606,gene,8092,0.300075,79.77,12003.0
ENSG00000225964,False,NRIR,NCBITaxon:9606,gene,2587,0.08785,93.5325,3514.0
ENSG00000225968,False,ELFN1,NCBITaxon:9606,gene,237,0.006275,99.4075,251.0
ENSG00000225970,False,RP3-526F5.2,NCBITaxon:9606,gene,38,0.00095,99.905,38.0
ENSG00000225973,False,PIGBOS1,NCBITaxon:9606,gene,1458,0.039,96.355,1560.0
ENSG00000225974,False,AC005550.5,NCBITaxon:9606,gene,3,7.5e-05,99.99249999999999,3.0
ENSG00000225975,False,LINC01534,NCBITaxon:9606,gene,969,0.025375,97.5775,1015.0
ENSG00000225978,False,HAR1A,NCBITaxon:9606,gene,100,0.0026,99.75,104.0
ENSG00000225979,False,AC010746.3,NCBITaxon:9606,gene,49,0.0013,99.8775,52.0
ENSG00000225981,False,AC102953.4,NCBITaxon:9606,gene,108,0.002925,99.72999999999999,117.0
ENSG00000225982,False,RP11-538D16.3,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000225988,False,LAMP5-AS1,NCBITaxon:9606,gene,17,0.000425,99.9575,17.0
ENSG00000225992,False,TRGVA,NCBITaxon:9606,gene,5,0.000125,99.9875,5.0
ENSG00000226004,False,LINC02528,NCBITaxon:9606,gene,6,0.00015,99.985,6.0
ENSG00000226005,False,LINC02660,NCBITaxon:9606,gene,16,0.000575,99.96000000000001,23.0
ENSG00000226007,False,RP11-211N8.2,NCBITaxon:9606,gene,29,0.000725,99.92750000000001,29.0
ENSG00000226009,False,KCNIP2-AS1,NCBITaxon:9606,gene,616,0.016725,98.46000000000001,669.0
ENSG00000226012,False,AP001434.2,NCBITaxon:9606,gene,2,7.5e-05,99.995,3.0
ENSG00000226017,False,PRICKLE2-AS3,NCBITaxon:9606,gene,29,0.00075,99.92750000000001,30.0
ENSG00000226022,False,AC026167.1,NCBITaxon:9606,gene,156,0.00445,99.61,178.0
ENSG00000226023,False,CT47A6,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000226026,False,RP11-57H12.3,NCBITaxon:9606,gene,389,0.01095,99.0275,438.0
ENSG00000226029,False,LINC01772,NCBITaxon:9606,gene,1277,0.034,96.8075,1360.0
