gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,pval_without_sv,pval_with_sv,pval_rd_only
ENSG00000144674,FALSE,GOLGA4,NCBITaxon:9606,gene,29681,2.732575,25.7975,109303,0.153162118327379,0.3619247445532,0.183086477841271
ENSG00000144677,FALSE,CTDSPL,NCBITaxon:9606,gene,6230,0.2561,84.425,10244,0.416849117209441,0.454757665168551,0.626711132143585
ENSG00000144711,FALSE,IQSEC1,NCBITaxon:9606,gene,9095,0.3427,77.2625,13708,0.425568369359837,0.530143383600868,0.146123446889907
ENSG00000144712,FALSE,CAND2,NCBITaxon:9606,gene,1575,0.04435,96.0625,1774,0.617600965876487,0.505685308657401,0.481913502082731
ENSG00000144713,FALSE,RPL32,NCBITaxon:9606,gene,12572,0.5708,68.57,22832,0.0139604621493893,0.0131829616948527,0.0326378745126855
ENSG00000144724,FALSE,PTPRG,NCBITaxon:9606,gene,13578,1.5761,66.055,63044,4.22853029245932e-07,1.47820898227037e-05,6.64901731191944e-12
ENSG00000144736,FALSE,SHQ1,NCBITaxon:9606,gene,6405,0.26005,83.9875,10402,0.0644397105395935,0.0742035772511838,0.0748379116872423
ENSG00000144741,FALSE,SLC25A26,NCBITaxon:9606,gene,12786,0.6066,68.035,24264,0.30378066318956,0.376696073031802,0.289876781411504
ENSG00000144744,FALSE,UBA3,NCBITaxon:9606,gene,14227,0.58845,64.4325,23538,0.444242004373195,0.588327979723998,0.219908356097656
ENSG00000144746,FALSE,ARL6IP5,NCBITaxon:9606,gene,13099,0.486425,67.2525,19457,0.53986519808607,0.701781552753335,0.315088742156694
ENSG00000144747,FALSE,TMF1,NCBITaxon:9606,gene,11330,0.40065,71.675,16026,0.319359322598562,0.835741527722663,0.210261692722108
ENSG00000144749,FALSE,LRIG1,NCBITaxon:9606,gene,7802,0.314425,80.495,12577,0.0965702999717699,0.315727043887019,0.118941681265501
ENSG00000144791,FALSE,LIMD1,NCBITaxon:9606,gene,13800,0.62975,65.5,25190,0.382437118562556,0.964352330579794,0.0981930029956907
ENSG00000144792,FALSE,ZNF660,NCBITaxon:9606,gene,2252,0.064325,94.37,2573,0.410520008201868,0.557583348627132,0.25130495083116
ENSG00000144802,FALSE,NFKBIZ,NCBITaxon:9606,gene,8765,0.3625,78.0875,14500,0.175794657667842,0.266000966147435,0.240200359386215
ENSG00000144815,FALSE,NXPE3,NCBITaxon:9606,gene,5312,0.1701,86.72,6804,0.560341761049218,0.543662778159445,0.282992873279991
ENSG00000144827,FALSE,ABHD10,NCBITaxon:9606,gene,4291,0.13195,89.2725,5278,0.12242651771046,0.14925078379319,0.2208386005169
ENSG00000144834,FALSE,TAGLN3,NCBITaxon:9606,gene,2265,0.0609,94.3375,2436,0.283456869460732,0.204448247879338,0.228881662826619
ENSG00000144840,FALSE,RABL3,NCBITaxon:9606,gene,2476,0.082375,93.81,3295,0.472620596689706,0.723873238103147,0.26685296199001
ENSG00000144843,FALSE,ADPRH,NCBITaxon:9606,gene,1819,0.050125,95.4525,2005,0.727687595134279,0.936917468168847,0.796582380314772
ENSG00000144847,FALSE,IGSF11,NCBITaxon:9606,gene,3198,0.12055,92.005,4822,0.460272842469453,0.24522337313648,0.251381698033493
ENSG00000144848,FALSE,ATG3,NCBITaxon:9606,gene,7003,0.24015,82.4925,9606,0.998851161894115,0.978516262759489,0.985251047711398
ENSG00000144867,FALSE,SRPRB,NCBITaxon:9606,gene,2892,0.08465,92.77,3386,0.850307651663748,0.704856861186801,0.724239993623761
ENSG00000144868,FALSE,TMEM108,NCBITaxon:9606,gene,6874,0.2325,82.815,9300,0.170758749791958,0.0563631069888597,0.137003266611315
ENSG00000144893,FALSE,MED12L,NCBITaxon:9606,gene,12914,0.53955,67.715,21582,0.00266981357389517,0.00267624587495476,0.00117965270838024
ENSG00000144895,FALSE,EIF2A,NCBITaxon:9606,gene,9966,0.3728,75.085,14912,0.807730743411236,0.927755118199674,0.93655183451675
ENSG00000144909,FALSE,OSBPL11,NCBITaxon:9606,gene,17806,0.78755,55.485,31502,0.0154680797775317,0.0115298512704746,0.00749931709013285
ENSG00000144935,FALSE,TRPC1,NCBITaxon:9606,gene,8579,0.354525,78.5525,14181,0.412165609578308,0.197679304012937,0.155127944531757
ENSG00000144959,FALSE,NCEH1,NCBITaxon:9606,gene,10279,0.4552,74.3025,18208,0.0700994063327258,0.174030371125932,0.0326596733149709
ENSG00000145012,FALSE,LPP,NCBITaxon:9606,gene,36457,6.35015,8.8575,254006,0.103784303242579,0.030217827337895,0.064441597995698
ENSG00000145014,FALSE,TMEM44,NCBITaxon:9606,gene,1338,0.0387,96.655,1548,0.720219348352814,0.850491662199743,0.184148325678394
ENSG00000145016,FALSE,RUBCN,NCBITaxon:9606,gene,14963,0.578475,62.5925,23139,0.716146908451768,0.372129834202555,0.843064174355798
ENSG00000145020,FALSE,AMT,NCBITaxon:9606,gene,2360,0.063775,94.1,2551,0.0827276138524625,0.0878131438982167,0.0318781976854471
ENSG00000145022,FALSE,TCTA,NCBITaxon:9606,gene,2629,0.0727,93.4275,2908,0.619771896603529,0.607784308385059,0.500681938223827
ENSG00000145041,FALSE,DCAF1,NCBITaxon:9606,gene,10093,0.363625,74.7675,14545,0.477422137493317,0.0779510192418265,0.480096917971946
ENSG00000145050,FALSE,MANF,NCBITaxon:9606,gene,3293,0.10135,91.7675,4054,0.939118989818597,0.730616931430243,0.476930459391416
ENSG00000145087,FALSE,STXBP5L,NCBITaxon:9606,gene,15480,0.628975,61.3,25159,0.0857312341989615,0.0277262878890726,0.049396148987986
ENSG00000145088,FALSE,EAF2,NCBITaxon:9606,gene,12524,0.60115,68.69,24046,0.00612026679720867,0.0170355012453689,0.000702434880020101
ENSG00000145147,FALSE,SLIT2,NCBITaxon:9606,gene,6330,0.233425,84.175,9337,0.0774217301053798,0.034657349242724,0.0277743481046996
ENSG00000145191,FALSE,EIF2B5,NCBITaxon:9606,gene,3299,0.090325,91.7525,3613,0.881667617814222,0.760332723102387,0.685293176301153
ENSG00000145214,FALSE,DGKQ,NCBITaxon:9606,gene,1877,0.049775,95.3075,1991,0.384295219764353,0.413961744261514,0.280354492056102
ENSG00000145216,FALSE,FIP1L1,NCBITaxon:9606,gene,15827,0.71285,60.4325,28514,0.29445146259216,0.271410899771444,0.334508159034357
ENSG00000145220,FALSE,LYAR,NCBITaxon:9606,gene,2327,0.067225,94.1825,2689,0.358147269524439,0.511691210095189,0.630117639407865
ENSG00000145241,FALSE,CENPC,NCBITaxon:9606,gene,11847,0.448425,70.3825,17937,0.352194894881667,0.103288496161617,0.282447423275373
ENSG00000145242,FALSE,EPHA5,NCBITaxon:9606,gene,3497,0.09995,91.2575,3998,0.0656098924003399,0.0741573596967322,0.0208350145607474
ENSG00000145246,FALSE,ATP10D,NCBITaxon:9606,gene,18512,0.89105,53.72,35642,0.812849466410198,0.98979154052128,0.873019380754132
ENSG00000145284,FALSE,SCD5,NCBITaxon:9606,gene,4377,0.1566,89.0575,6264,0.177476324186323,0.179087211985045,0.0785783142344916
ENSG00000145287,FALSE,PLAC8,NCBITaxon:9606,gene,5221,0.288625,86.9475,11545,0.0821330853605024,0.175213128652241,0.0454263269093844
ENSG00000145293,FALSE,ENOPH1,NCBITaxon:9606,gene,4182,0.130625,89.545,5225,0.153060786036877,0.751816406064113,0.242710512635445
ENSG00000145332,FALSE,KLHL8,NCBITaxon:9606,gene,14429,0.679375,63.9275,27175,0.253000661054408,0.843881458118175,0.22022922279516
ENSG00000145335,FALSE,SNCA,NCBITaxon:9606,gene,21667,1.685275,45.8325,67411,0.00527119701018618,0.00124951669424534,7.07370674825482e-05
ENSG00000145337,FALSE,PYURF,NCBITaxon:9606,gene,2558,0.070425,93.605,2817,0.33981509427834,0.60983424540712,0.357901628245459
ENSG00000145348,FALSE,TBCK,NCBITaxon:9606,gene,24468,1.6032,38.83,64128,0.736508750244085,0.887142906444185,0.653683923999264
ENSG00000145349,FALSE,CAMK2D,NCBITaxon:9606,gene,29079,2.827525,27.3025,113101,0.540155404653525,0.257924239766601,0.169958626699943
ENSG00000145354,FALSE,CISD2,NCBITaxon:9606,gene,5204,0.169375,86.99,6775,0.818190147610841,0.731233945537276,0.284731528391712
ENSG00000145362,FALSE,ANK2,NCBITaxon:9606,gene,24691,1.91935,38.2725,76774,0.330085900710045,0.270264618261931,0.0759444950927854
ENSG00000145365,FALSE,TIFA,NCBITaxon:9606,gene,2794,0.088275,93.015,3531,0.413443821761538,0.668425834022978,0.476604298793217
ENSG00000145375,FALSE,SPATA5,NCBITaxon:9606,gene,20522,1.371275,48.695,54851,0.678573824055373,0.27893466634704,0.526891063031849
ENSG00000145388,FALSE,METTL14,NCBITaxon:9606,gene,6011,0.19795,84.9725,7918,0.751007336620128,0.445807463013941,0.905934125390731
ENSG00000145390,FALSE,USP53,NCBITaxon:9606,gene,25739,2.569225,35.6525,102769,0.942496540043064,0.28992121835974,0.679807175989628
ENSG00000145391,FALSE,SETD7,NCBITaxon:9606,gene,7840,0.2902,80.4,11608,0.580300835782879,0.282746092885932,0.182377858340815
ENSG00000145414,FALSE,NAF1,NCBITaxon:9606,gene,8797,0.331675,78.0075,13267,0.159074310390452,0.43887679306338,0.0281313117874804
ENSG00000145416,FALSE,MARCHF1,NCBITaxon:9606,gene,33878,4.508,15.305,180320,0.857075705211926,0.525918320746258,0.988641057744698
ENSG00000145425,FALSE,RPS3A,NCBITaxon:9606,gene,11424,0.4258,71.44,17032,0.134408658098462,0.144886034441545,0.419565951795235
ENSG00000145428,FALSE,RNF175,NCBITaxon:9606,gene,5506,0.217125,86.235,8685,0.649424129055825,0.974892300165319,0.72313485790346
ENSG00000145431,FALSE,PDGFC,NCBITaxon:9606,gene,18983,1.439975,52.5425,57599,0.83902551496081,0.752166781858854,0.786805856637294
ENSG00000145439,FALSE,CBR4,NCBITaxon:9606,gene,17036,0.880125,57.41,35205,0.339411994333161,0.11354209310278,0.273940061937867
ENSG00000145476,FALSE,CYP4V2,NCBITaxon:9606,gene,6138,0.1907,84.655,7628,0.977772533270064,0.981167143140388,0.926616621883596
ENSG00000145494,FALSE,NDUFS6,NCBITaxon:9606,gene,4776,0.14145,88.06,5658,0.855024495740021,0.856303453484311,0.614529649368086
ENSG00000145495,FALSE,MARCHF6,NCBITaxon:9606,gene,21732,1.095975,45.67,43839,0.404875651653566,0.99160118434637,0.192183976638489
ENSG00000145526,FALSE,CDH18,NCBITaxon:9606,gene,13220,0.48555,66.95,19422,0.444534755027976,0.207742255919394,0.298846121773264
ENSG00000145545,FALSE,SRD5A1,NCBITaxon:9606,gene,4365,0.145325,89.0875,5813,0.73719331261754,0.586205106496642,0.560996495761797
ENSG00000145555,FALSE,MYO10,NCBITaxon:9606,gene,6585,0.28375,83.5375,11350,0.04024297680141,0.0531220330143234,0.017107627813747
ENSG00000145569,FALSE,OTULINL,NCBITaxon:9606,gene,21081,1.120175,47.2975,44807,0.0465078081725672,0.261870610226475,0.0256120799515967
ENSG00000145592,FALSE,RPL37,NCBITaxon:9606,gene,15351,0.688775,61.6225,27551,0.166103120990985,0.15084751883549,0.568084061514726
ENSG00000145604,FALSE,SKP2,NCBITaxon:9606,gene,7622,0.264875,80.945,10595,0.0747921052289029,0.0381431511338912,0.15274246081553
ENSG00000145632,FALSE,PLK2,NCBITaxon:9606,gene,1228,0.0336,96.93,1344,0.185851291833161,0.23577709487011,0.0629978661252552
ENSG00000145675,FALSE,PIK3R1,NCBITaxon:9606,gene,31258,3.088925,21.855,123557,0.814108971438187,0.949795005216156,0.511584753865483
ENSG00000145685,FALSE,LHFPL2,NCBITaxon:9606,gene,35391,7.0326,11.5225,281304,0.975907317378184,0.935166834272451,0.714348725359239
ENSG00000145687,FALSE,SSBP2,NCBITaxon:9606,gene,29931,3.4668,25.1725,138672,0.530155457475554,0.990221908980088,0.267514564059372
ENSG00000145703,FALSE,IQGAP2,NCBITaxon:9606,gene,10592,0.917325,73.52,36693,0.0194290844190557,0.222537215662623,9.5065043359686e-05
ENSG00000145708,FALSE,CRHBP,NCBITaxon:9606,gene,1453,0.046925,96.3675,1877,0.620307243426835,0.943217304662623,0.352537162056153
ENSG00000145715,FALSE,RASA1,NCBITaxon:9606,gene,30336,2.559,24.16,102360,0.0256927521931869,0.21889085514665,0.036747617596864
ENSG00000145723,FALSE,GIN1,NCBITaxon:9606,gene,4139,0.13735,89.6525,5494,0.883853593269126,0.277141203193581,0.938157893941866
ENSG00000145725,FALSE,PPIP5K2,NCBITaxon:9606,gene,16974,0.748625,57.565,29945,0.362207155266829,0.501613150588865,0.3356928933732
ENSG00000145730,FALSE,PAM,NCBITaxon:9606,gene,9239,0.461175,76.9025,18447,0.540286951444464,0.858375158365773,0.0673582256867577
ENSG00000145734,FALSE,BDP1,NCBITaxon:9606,gene,18555,0.807275,53.6125,32291,0.78234452106851,0.659765786126486,0.742244256123566
ENSG00000145736,FALSE,GTF2H2,NCBITaxon:9606,gene,6674,0.203725,83.315,8149,0.944322530704774,0.367611628693835,0.885603430279559
ENSG00000145740,FALSE,SLC30A5,NCBITaxon:9606,gene,7802,0.266975,80.495,10679,0.395692349660588,0.669103780436455,0.398203041739253
ENSG00000145741,FALSE,BTF3,NCBITaxon:9606,gene,5301,0.1601,86.7475,6404,0.411477321532377,0.284082409788174,0.537971235814703
ENSG00000145743,FALSE,FBXL17,NCBITaxon:9606,gene,28077,2.636425,29.8075,105457,0.776951262768519,0.753717718510194,0.639719588284222
ENSG00000145757,FALSE,SPATA9,NCBITaxon:9606,gene,1040,0.03935,97.4,1574,0.705701231105627,0.578576059272009,0.598059833846662
ENSG00000145779,FALSE,TNFAIP8,NCBITaxon:9606,gene,13715,0.93415,65.7125,37366,0.0010792514060853,0.00568598080784406,0.000137391599121983
ENSG00000145780,FALSE,FEM1C,NCBITaxon:9606,gene,4163,0.1327,89.5925,5308,0.463286277653164,0.819199500979569,0.312508668416529
ENSG00000145781,FALSE,COMMD10,NCBITaxon:9606,gene,28247,2.84385,29.3825,113754,0.465162373137286,0.161053163958892,0.37809645310107
ENSG00000145782,FALSE,ATG12,NCBITaxon:9606,gene,10395,0.352525,74.0125,14101,0.153869013372346,0.537409323873994,0.0443799190114181
ENSG00000145794,FALSE,MEGF10,NCBITaxon:9606,gene,1219,0.042725,96.9525,1709,0.789630618943178,0.703092791040747,0.478823285033443
ENSG00000145808,FALSE,ADAMTS19,NCBITaxon:9606,gene,2974,0.108125,92.565,4325,0.000276535289666254,0.00028225616726136,1.09008048426712e-05
ENSG00000145817,FALSE,YIPF5,NCBITaxon:9606,gene,2507,0.0735,93.7325,2940,0.0550467524206384,0.0638414640544772,0.0066079545894915
ENSG00000145819,FALSE,ARHGAP26,NCBITaxon:9606,gene,39019,12.726575,2.4525,509063,0.948842501138882,0.654554804299899,0.762694098071064
ENSG00000145824,FALSE,CXCL14,NCBITaxon:9606,gene,1263,0.036125,96.8425,1445,0.96946274529713,0.889959328608677,0.614281239116196
ENSG00000145833,FALSE,DDX46,NCBITaxon:9606,gene,15291,0.586825,61.7725,23473,0.00179798667976362,0.0129093006057124,0.00140395298310553
ENSG00000145860,FALSE,RNF145,NCBITaxon:9606,gene,25035,1.528775,37.4125,61151,0.801012494205862,0.831765837479497,0.72563976885518
ENSG00000145864,FALSE,GABRB2,NCBITaxon:9606,gene,9946,0.36675,75.135,14670,0.22256949066666,0.129794229182175,0.150988280911715
ENSG00000145868,FALSE,FBXO38,NCBITaxon:9606,gene,13714,0.556725,65.715,22269,0.734796171941181,0.973680430800278,0.559940730164639
ENSG00000145882,FALSE,PCYOX1L,NCBITaxon:9606,gene,2554,0.070875,93.615,2835,0.025027862702378,0.108608659097655,0.00169406432384442
ENSG00000145901,FALSE,TNIP1,NCBITaxon:9606,gene,6972,0.227,82.57,9080,0.0106258049584677,0.0653754949741477,0.00477002163104309
ENSG00000145907,FALSE,G3BP1,NCBITaxon:9606,gene,12653,0.505675,68.3675,20227,0.761078468201898,0.304187991689745,0.437457841224008
ENSG00000145912,FALSE,NHP2,NCBITaxon:9606,gene,1645,0.044075,95.8875,1763,0.67127773190464,0.374602372936469,0.635076508906049
ENSG00000145916,FALSE,RMND5B,NCBITaxon:9606,gene,5182,0.1541,87.045,6164,0.911006504693589,0.881796163155746,0.451134471871316
ENSG00000145919,FALSE,BOD1,NCBITaxon:9606,gene,3159,0.088475,92.1025,3539,0.129203009229995,0.258224321195152,0.108006899611465
ENSG00000145920,FALSE,CPLX2,NCBITaxon:9606,gene,2903,0.0809,92.7425,3236,0.554066506067233,0.373795095788687,0.774642715595764
ENSG00000145934,FALSE,TENM2,NCBITaxon:9606,gene,17667,0.756925,55.8325,30277,0.204664941017752,0.112892842382879,0.168153678000683
ENSG00000145936,FALSE,KCNMB1,NCBITaxon:9606,gene,6736,0.239275,83.16,9571,0.183408103223422,0.490760447814964,0.0654196152720427
ENSG00000145949,FALSE,MYLK4,NCBITaxon:9606,gene,1086,0.036425,97.285,1457,0.713044594556689,0.703517687533899,0.995574055514476
ENSG00000145979,FALSE,TBC1D7,NCBITaxon:9606,gene,4635,0.142775,88.4125,5711,0.935683525821513,0.949909365129506,0.708053746869782
ENSG00000145982,FALSE,FARS2,NCBITaxon:9606,gene,25658,1.955225,35.855,78209,0.820130124795535,0.81491275369216,0.617636112550464
ENSG00000145990,FALSE,GFOD1,NCBITaxon:9606,gene,5448,0.20965,86.38,8386,0.146798355989732,0.784865283180209,0.0858682799343416
ENSG00000145996,FALSE,CDKAL1,NCBITaxon:9606,gene,31111,2.846375,22.2225,113855,0.279162125091974,0.258445108837142,0.240585280591346
ENSG00000146007,FALSE,ZMAT2,NCBITaxon:9606,gene,2187,0.060175,94.5325,2407,0.18548816538642,0.598012820924186,0.0656270027256849
ENSG00000146021,FALSE,KLHL3,NCBITaxon:9606,gene,4101,0.134325,89.7475,5373,0.0740004815240626,0.120202723043015,0.0159724620756522
ENSG00000146063,FALSE,TRIM41,NCBITaxon:9606,gene,2955,0.081725,92.6125,3269,0.542969148441855,0.318168737282288,0.530006663451758
ENSG00000146066,FALSE,HIGD2A,NCBITaxon:9606,gene,2103,0.0578,94.7425,2312,0.629412300058279,0.543848545395731,0.914168947098662
ENSG00000146067,FALSE,FAM193B,NCBITaxon:9606,gene,12862,0.470975,67.845,18839,0.230871887499481,0.554754604613846,0.113174921866531
ENSG00000146070,FALSE,PLA2G7,NCBITaxon:9606,gene,9848,0.499475,75.38,19979,0.644852585765047,0.17347055752449,0.444232959462574
ENSG00000146072,FALSE,TNFRSF21,NCBITaxon:9606,gene,1254,0.0384,96.865,1536,0.00200627220914824,0.00123226021410388,0.00173859439796694
ENSG00000146083,FALSE,RNF44,NCBITaxon:9606,gene,5691,0.16475,85.7725,6590,0.649744046544634,0.767743679436808,0.699790915807281
ENSG00000146085,FALSE,MMUT,NCBITaxon:9606,gene,2959,0.0894,92.6025,3576,0.565612468653209,0.306872375942463,0.389760707083883
ENSG00000146090,FALSE,RASGEF1C,NCBITaxon:9606,gene,20306,1.956425,49.235,78257,0.0667380183709559,0.416354643963343,0.0326671161051949
ENSG00000146094,FALSE,DOK3,NCBITaxon:9606,gene,7686,0.2541,80.785,10164,0.231080856045529,0.721183742971226,0.0683572227032607
ENSG00000146112,FALSE,PPP1R18,NCBITaxon:9606,gene,7969,0.2554,80.0775,10216,0.216533854503871,0.0364286965695902,0.0645519657557625
ENSG00000146122,FALSE,DAAM2,NCBITaxon:9606,gene,1561,0.062025,96.0975,2481,0.906960149201156,0.748596380894381,0.857718258470055
ENSG00000146143,FALSE,PRIM2,NCBITaxon:9606,gene,17944,1.04075,55.14,41630,0.6191861182773,0.546623716485192,0.930434646029462
ENSG00000146147,FALSE,MLIP,NCBITaxon:9606,gene,4048,0.115325,89.88,4613,0.00105777213194747,0.00168136943853763,0.00163252953684198
ENSG00000146151,FALSE,HMGCLL1,NCBITaxon:9606,gene,1731,0.04755,95.6725,1902,0.110796262532187,0.116576932743403,0.0824522612061384
ENSG00000146192,FALSE,FGD2,NCBITaxon:9606,gene,27853,1.92425,30.3675,76970,0.413472201398395,0.790175480783296,0.230921500499651
ENSG00000146223,FALSE,RPL7L1,NCBITaxon:9606,gene,8463,0.266025,78.8425,10641,0.671876892135251,0.926369536531411,0.68874028632852
ENSG00000146232,FALSE,NFKBIE,NCBITaxon:9606,gene,1341,0.036525,96.6475,1461,0.420990752754192,0.0540512721886302,0.135576295872383
ENSG00000146243,FALSE,IRAK1BP1,NCBITaxon:9606,gene,4493,0.151225,88.7675,6049,0.0366349822200285,0.00396594940880006,0.00707531739298919
ENSG00000146247,FALSE,PHIP,NCBITaxon:9606,gene,28500,2.185575,28.75,87423,0.33245318321487,0.941214536815718,0.135482498802114
ENSG00000146263,FALSE,MMS22L,NCBITaxon:9606,gene,8319,0.40925,79.2025,16370,0.864837566313631,0.866507307975318,0.773971789763662
ENSG00000146267,FALSE,FAXC,NCBITaxon:9606,gene,1474,0.0395,96.315,1580,0.0892907557335063,0.0538641578237946,0.113788840598411
ENSG00000146278,FALSE,PNRC1,NCBITaxon:9606,gene,12264,0.4455,69.34,17820,0.388845497863614,0.620033412462306,0.223158847363346
ENSG00000146281,FALSE,PM20D2,NCBITaxon:9606,gene,3016,0.091925,92.46,3677,0.716609144962813,0.296809365379667,0.932122088453417
ENSG00000146282,FALSE,RARS2,NCBITaxon:9606,gene,13680,0.54445,65.8,21778,0.469060377038639,0.347528792066885,0.754769977677078
ENSG00000146285,FALSE,SCML4,NCBITaxon:9606,gene,905,0.0528,97.7375,2112,0.201075781227564,0.678891364276956,0.00332173992841663
ENSG00000146350,FALSE,TBC1D32,NCBITaxon:9606,gene,8643,0.387525,78.3925,15501,0.0603222638199823,0.0840606202058242,0.0359862305777621
ENSG00000146352,FALSE,CLVS2,NCBITaxon:9606,gene,2557,0.069875,93.6075,2795,0.525314798722326,0.317872222846512,0.487613009009763
ENSG00000146373,FALSE,RNF217,NCBITaxon:9606,gene,15079,0.8581,62.3025,34324,0.884348894598067,0.307086495649194,0.476391158722282
ENSG00000146376,FALSE,ARHGAP18,NCBITaxon:9606,gene,17275,1.103425,56.8125,44137,0.023092426669909,0.0166611712410067,0.00465746089775878
ENSG00000146386,FALSE,ABRACL,NCBITaxon:9606,gene,1570,0.044575,96.075,1783,0.336702542104324,0.346226046210126,0.321868562467252
ENSG00000146409,FALSE,SLC18B1,NCBITaxon:9606,gene,12085,0.509025,69.7875,20361,0.246087413512518,0.618341662556502,0.221328803027139
ENSG00000146414,FALSE,SHPRH,NCBITaxon:9606,gene,21084,1.07125,47.29,42850,0.55619261656998,0.186679693665629,0.409833848332483
ENSG00000146416,FALSE,AIG1,NCBITaxon:9606,gene,20802,1.3223,47.995,52892,0.0166235666251561,0.0977597674778781,0.00510624873360737
ENSG00000146425,FALSE,DYNLT1,NCBITaxon:9606,gene,7587,0.245225,81.0325,9809,0.389500631378581,0.747264648483412,0.512074431670629
ENSG00000146426,FALSE,TIAM2,NCBITaxon:9606,gene,19363,1.0702,51.5925,42808,0.163717230895073,0.471438000958265,0.0384771070903823
ENSG00000146433,FALSE,TMEM181,NCBITaxon:9606,gene,14895,0.65215,62.7625,26086,0.141658224087881,0.18764977970849,0.0582402728591108
ENSG00000146457,FALSE,WTAP,NCBITaxon:9606,gene,15123,0.606675,62.1925,24267,0.867322602559117,0.659140131691576,0.971897808894703
ENSG00000146463,FALSE,ZMYM4,NCBITaxon:9606,gene,25850,1.665975,35.375,66639,0.38599323792825,0.195725498876315,0.353292468951165
ENSG00000146476,FALSE,ARMT1,NCBITaxon:9606,gene,2307,0.06775,94.2325,2710,0.576027494565861,0.89883362081387,0.372181148580417
ENSG00000146535,FALSE,GNA12,NCBITaxon:9606,gene,13132,0.643625,67.17,25745,0.425916173712624,0.589670170505459,0.0207899188876994
ENSG00000146540,FALSE,C7orf50,NCBITaxon:9606,gene,5802,0.192325,85.495,7693,0.211199966168023,0.192020019597858,0.166437425767177
ENSG00000146555,FALSE,SDK1,NCBITaxon:9606,gene,29033,4.5849,27.4175,183396,0.457807059270933,0.444711253207795,0.258862925586977
ENSG00000146574,FALSE,CCZ1B,NCBITaxon:9606,gene,4902,0.1442,87.745,5768,0.421269856335818,0.632411159905757,0.155670847741319
ENSG00000146576,FALSE,C7orf26,NCBITaxon:9606,gene,3387,0.0939,91.5325,3756,0.859008952856382,0.463858279498122,0.836276541708593
ENSG00000146587,FALSE,RBAK,NCBITaxon:9606,gene,4249,0.12655,89.3775,5062,0.012746259145731,0.0709604768319287,0.0013351867723681
ENSG00000146592,FALSE,CREB5,NCBITaxon:9606,gene,3561,0.16785,91.0975,6714,0.603426138045166,0.823541292582138,0.676317585968898
ENSG00000146648,FALSE,EGFR,NCBITaxon:9606,gene,1525,0.0649,96.1875,2596,0.120870499543942,0.477704394231211,0.0812364922122473
ENSG00000146676,FALSE,PURB,NCBITaxon:9606,gene,8584,0.278325,78.54,11133,0.0987800804914617,0.326021537937263,0.0625608605850819
ENSG00000146700,FALSE,SSC4D,NCBITaxon:9606,gene,1332,0.0377,96.67,1508,0.151838893552084,0.12506493569618,0.0310158251781001
ENSG00000146701,FALSE,MDH2,NCBITaxon:9606,gene,3565,0.1012,91.0875,4048,0.522784011669887,0.911660209169495,0.507358746402858
ENSG00000146707,FALSE,POMZP3,NCBITaxon:9606,gene,2308,0.06245,94.23,2498,0.0738157675662441,0.0733479909934694,0.0175898539607262
ENSG00000146729,FALSE,NIPSNAP2,NCBITaxon:9606,gene,12295,0.49015,69.2625,19606,0.93198544720375,0.847051780443042,0.977590521135182
ENSG00000146731,FALSE,CCT6A,NCBITaxon:9606,gene,7547,0.23585,81.1325,9434,0.258317286658275,0.186210997359759,0.452477553635892
ENSG00000146733,FALSE,PSPH,NCBITaxon:9606,gene,3417,0.101175,91.4575,4047,0.376487752604588,0.437110487176159,0.220373765446519
ENSG00000146757,FALSE,ZNF92,NCBITaxon:9606,gene,4256,0.134675,89.36,5387,0.624264644598013,0.544753727895643,0.559839180374577
ENSG00000146776,FALSE,ATXN7L1,NCBITaxon:9606,gene,21867,1.327925,45.3325,53117,0.910006716424023,0.950721310563943,0.798855142734571
ENSG00000146802,FALSE,TMEM168,NCBITaxon:9606,gene,13770,0.567125,65.575,22685,0.265755812627455,0.488737771053714,0.0859767217586195
ENSG00000146826,FALSE,TRAPPC14,NCBITaxon:9606,gene,1899,0.04975,95.2525,1990,0.403243839102115,0.718838352922812,0.935492571154473
ENSG00000146828,FALSE,SLC12A9,NCBITaxon:9606,gene,9659,0.31655,75.8525,12662,0.33118965767863,0.910098146113847,0.128167939668958
ENSG00000146830,FALSE,GIGYF1,NCBITaxon:9606,gene,9148,0.282675,77.13,11307,0.217848278246159,0.353792599524978,0.20234660820494
ENSG00000146833,FALSE,TRIM4,NCBITaxon:9606,gene,9430,0.327525,76.425,13101,0.273036233062138,0.25182305362139,0.3544563191325
ENSG00000146834,FALSE,MEPCE,NCBITaxon:9606,gene,1499,0.039675,96.2525,1587,0.0344126394193646,0.080718517684946,0.00524874222715854
ENSG00000146842,FALSE,TMEM209,NCBITaxon:9606,gene,4150,0.13515,89.625,5406,0.230686983703189,0.331681685225892,0.13761362354027
ENSG00000146856,FALSE,AGBL3,NCBITaxon:9606,gene,4573,0.161975,88.5675,6479,0.113984412119191,0.298411325060051,0.0308734619542794
ENSG00000146859,FALSE,TMEM140,NCBITaxon:9606,gene,4695,0.169375,88.2625,6775,0.0611664401887381,0.354017368539161,0.0135156405462516
ENSG00000146872,FALSE,TLK2,NCBITaxon:9606,gene,19668,0.8851,50.83,35404,0.0537340726669245,0.16076867377263,0.0787239717064304
