gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,pval_without_sv,pval_with_sv,pval_rd_only
ENSG00000165209,FALSE,STRBP,NCBITaxon:9606,gene,36584,1.1637218,47.743861503521,81471,0.468141775144689,0.613314940540647,0.273950865637984
ENSG00000165219,FALSE,GAPVD1,NCBITaxon:9606,gene,31623,0.7391764,54.830093273722,51749,0.163841436911686,0.351242208686537,0.10921386783165
ENSG00000165233,FALSE,CARD19,NCBITaxon:9606,gene,19388,0.3618249,72.3064177462898,25331,0.362785708184776,0.197899148404026,0.418541183155608
ENSG00000165238,FALSE,WNK2,NCBITaxon:9606,gene,39043,1.1927323,44.2314559556629,83502,0.614019706180409,0.682004617881949,0.610850511716253
ENSG00000165240,FALSE,ATP7A,NCBITaxon:9606,gene,3701,0.057963975,94.7135368309789,4058,0.60732400107953,0.783095572948365,0.609096705688539
ENSG00000165244,FALSE,ZNF367,NCBITaxon:9606,gene,1843,0.028267793,97.3674813238298,1979,0.405494065210762,0.284273185223075,0.0489267482527323
ENSG00000165246,FALSE,NLGN4Y,NCBITaxon:9606,gene,21289,0.8699596,69.5910525789541,60905,0.05461453613612,0.0939321231582211,0.946458261310009
ENSG00000165259,FALSE,HDX,NCBITaxon:9606,gene,9309,0.21651502,86.7031381679498,15158,0.0919392542581046,0.179300533053824,0.0380306207749907
ENSG00000165264,FALSE,NDUFB6,NCBITaxon:9606,gene,14449,0.2727078,79.361224985359,19092,0.655527876587788,0.441493822731442,0.856985962425792
ENSG00000165271,FALSE,NOL6,NCBITaxon:9606,gene,2342,0.03485266,96.6547158222514,2440,0.0606292938672725,0.0906423391768856,0.180405159166619
ENSG00000165275,FALSE,TRMT10B,NCBITaxon:9606,gene,18914,0.3643246,72.9834735534003,25506,0.0296674792868661,0.124884105213219,0.00312182340373139
ENSG00000165280,FALSE,VCP,NCBITaxon:9606,gene,21247,0.40296248,69.6510448656601,28211,0.924313370837424,0.667038233294383,0.742329912396563
ENSG00000165282,FALSE,PIGO,NCBITaxon:9606,gene,3363,0.051207703,95.1963319001843,3585,0.0550215871283435,0.147541181892735,0.0553731782409217
ENSG00000165283,FALSE,STOML2,NCBITaxon:9606,gene,3691,0.056821264,94.727820708766,3978,0.0360511718972734,0.108072069357616,0.0492459712996065
ENSG00000165288,FALSE,BRWD3,NCBITaxon:9606,gene,26350,0.6803268,62.3619820308818,47629,0.698593794488582,0.789566570088646,0.542136020236959
ENSG00000165300,FALSE,SLITRK5,NCBITaxon:9606,gene,7279,0.1252839,89.6027653587396,8771,0.270479656362689,0.295863697550504,0.620149418621779
ENSG00000165304,FALSE,MELK,NCBITaxon:9606,gene,1246,0.019440359,98.2202288277221,1361,0.00287132782767863,0.00184095152954914,0.000103447891150197
ENSG00000165309,FALSE,ARMC3,NCBITaxon:9606,gene,9085,0.23802654,87.0230970303818,16664,0.0458065455585121,0.0249023930887148,0.0347991861450699
ENSG00000165312,FALSE,OTUD1,NCBITaxon:9606,gene,1961,0.029567627,97.1989315659415,2070,0.040817339245461,0.0455161177481342,0.010075242140546
ENSG00000165322,FALSE,ARHGAP12,NCBITaxon:9606,gene,34376,0.9497493,50.8977417189219,66491,0.756305207974108,0.61685558798467,0.656062854174261
ENSG00000165323,FALSE,FAT3,NCBITaxon:9606,gene,53131,4.1222844,24.1083289291377,288597,0.676337717542216,0.997917619204011,0.526411694492999
ENSG00000165338,FALSE,HECTD2,NCBITaxon:9606,gene,28755,0.7739005,58.9267094230742,54180,0.785223959510097,0.759254314046611,0.737549654160724
ENSG00000165355,FALSE,FBXO33,NCBITaxon:9606,gene,17878,0.39263523,74.4632832921482,27488,0.61698415464601,0.740537709754744,0.258885423177421
ENSG00000165359,FALSE,INTS6L,NCBITaxon:9606,gene,15756,0.34859803,77.4943221585796,24405,0.20041665471854,0.227921780356397,0.10437408543109
ENSG00000165379,FALSE,LRFN5,NCBITaxon:9606,gene,23209,0.5477153,66.848548043823,38345,0.0996894494719143,0.0768185174084529,0.370040097791843
ENSG00000165389,FALSE,SPTSSA,NCBITaxon:9606,gene,7417,0.12294134,89.405647845277,8607,0.0660765837282502,0.17640581176452,0.00556205318639704
ENSG00000165392,FALSE,WRN,NCBITaxon:9606,gene,42989,1.5687697,38.5950377808567,109828,0.0515434522136431,0.01992080038075,0.0226869943636956
ENSG00000165406,FALSE,MARCHF8,NCBITaxon:9606,gene,23679,0.5558571,66.1772057878273,38915,0.335235181679117,0.46119310555184,0.142096027854227
ENSG00000165409,FALSE,TSHR,NCBITaxon:9606,gene,8954,0.20974447,87.2102158293934,14684,0.0386044051257673,0.0986944372942411,0.00230465485390095
ENSG00000165410,FALSE,CFL2,NCBITaxon:9606,gene,4597,0.07280493,93.433701381251,5097,0.143648646410008,0.218532719822381,0.103413265187174
ENSG00000165416,FALSE,SUGT1,NCBITaxon:9606,gene,26334,0.6259481,62.3848362353412,43822,0.921746044538222,0.892647110809646,0.461605644887428
ENSG00000165417,FALSE,GTF2A1,NCBITaxon:9606,gene,16194,0.35672557,76.8686883115028,24974,0.00504015662135662,0.0242233614887927,0.00293501382583318
ENSG00000165424,FALSE,ZCCHC24,NCBITaxon:9606,gene,34143,1.0046422,51.2305560713623,70334,0.158385431631683,0.249836136633847,0.100163131152111
ENSG00000165434,FALSE,PGM2L1,NCBITaxon:9606,gene,6358,0.114585266,90.9183105029353,8022,0.00302158964104629,0.00316456126256515,0.00155918547294647
ENSG00000165443,FALSE,PHYHIPL,NCBITaxon:9606,gene,52095,3.142653,25.5881386678856,220014,0.147515842960125,0.270591716726421,0.14897911678331
ENSG00000165449,FALSE,SLC16A9,NCBITaxon:9606,gene,43147,1.7264923,38.3693525118199,120870,0.107261142105174,0.200777249164006,0.0668995185896296
ENSG00000165458,FALSE,INPPL1,NCBITaxon:9606,gene,22475,0.42945907,67.8969846733991,30066,0.314642462458955,0.413922804948142,0.0528061682989879
ENSG00000165475,FALSE,CRYL1,NCBITaxon:9606,gene,38219,1.1733778,45.4084474853233,82147,0.9947010417283,0.416006843746452,0.840643159684764
ENSG00000165476,FALSE,REEP3,NCBITaxon:9606,gene,27827,0.738805,60.2522532817209,51723,0.0823433226506263,0.193639666209377,0.0233891852628841
ENSG00000165478,FALSE,HEPACAM,NCBITaxon:9606,gene,55390,2.6701996,20.8816009370224,186938,0.0861197304829824,0.15378180543053,0.229256921944601
ENSG00000165487,FALSE,MICU2,NCBITaxon:9606,gene,36186,1.0624063,48.3123598394492,74378,0.567899843005424,0.353338067296984,0.586017827003226
ENSG00000165494,FALSE,PCF11,NCBITaxon:9606,gene,26693,0.57246923,61.8720450227828,40078,0.789337337356607,0.585218926177214,0.542371256361541
ENSG00000165495,FALSE,PKNOX2,NCBITaxon:9606,gene,28773,0.7885415,58.9009984430573,55205,0.00230038914704294,0.00576888706445067,0.000633643439093561
ENSG00000165501,FALSE,LRR1,NCBITaxon:9606,gene,1821,0.028824866,97.3989058549615,2018,0.00562018859488365,0.0181123492812397,0.00414374557416426
ENSG00000165502,FALSE,RPL36AL,NCBITaxon:9606,gene,6215,0.101272695,91.1225699552915,7090,0.000334354340615524,0.000324383158351919,7.6923264483463e-05
ENSG00000165506,FALSE,DNAAF2,NCBITaxon:9606,gene,4315,0.06819123,93.8365067348484,4774,0.0309854835030192,0.0447893984502188,0.00801555362103699
ENSG00000165507,FALSE,DEPP1,NCBITaxon:9606,gene,7456,0.1976603,89.3499407219072,13838,0.755954413892083,0.556848166448274,0.928567065747472
ENSG00000165509,FALSE,MAGEC3,NCBITaxon:9606,gene,1349,0.0262252,98.0731048865146,1836,0.38795869124237,0.209442308305432,0.747054256376035
ENSG00000165512,FALSE,ZNF22,NCBITaxon:9606,gene,4960,0.07904698,92.9151966175778,5534,0.0953465675063823,0.314462344096167,0.032404221646357
ENSG00000165516,FALSE,KLHDC2,NCBITaxon:9606,gene,22183,0.44212887,68.3140739047837,30953,0.596343931919225,0.843583459027024,0.574318863502258
ENSG00000165521,FALSE,EML5,NCBITaxon:9606,gene,22775,0.55201477,67.4684683397849,38646,0.361213719900231,0.360665546149909,0.107468917456331
ENSG00000165525,FALSE,NEMF,NCBITaxon:9606,gene,39961,1.1094859,42.9201959748032,77674,0.42494702309583,0.563512303224474,0.415471428600493
ENSG00000165526,FALSE,RPUSD4,NCBITaxon:9606,gene,4479,0.07021955,93.6022511391393,4916,0.0125394252862128,0.0211472753222007,0.00229915062814975
ENSG00000165527,FALSE,ARF6,NCBITaxon:9606,gene,1833,0.02773929,97.3817652016169,1942,0.89487400329511,0.972559677648021,0.313871741831799
ENSG00000165533,FALSE,TTC8,NCBITaxon:9606,gene,27865,0.6859261,60.1979745461298,48021,0.0107609246321789,0.03555384129869,0.00212603403912325
ENSG00000165548,FALSE,TMEM63C,NCBITaxon:9606,gene,7556,0.13274008,89.2071019440358,9293,0.374750189889783,0.386415433833873,0.618158715837247
ENSG00000165553,FALSE,NGB,NCBITaxon:9606,gene,1720,0.025125341,97.5431730206117,1759,0.577014207550648,0.285986307204675,0.0893179024281368
ENSG00000165555,FALSE,NOXRED1,NCBITaxon:9606,gene,7545,0.1352969,89.2228142096016,9472,0.89513406529864,0.848509382589004,0.825004951102917
ENSG00000165566,FALSE,AMER2,NCBITaxon:9606,gene,34550,1.0302676,50.6492022454256,72128,0.765495925200002,0.883787582713965,0.0929109091418367
ENSG00000165572,FALSE,KBTBD6,NCBITaxon:9606,gene,4010,0.063734666,94.2721650073562,4462,0.743229456659775,0.625302042600631,0.685224413126086
ENSG00000165591,FALSE,FAAH2,NCBITaxon:9606,gene,10407,0.22808497,85.1347683869217,15968,0.00762212554316361,0.0111311170154489,0.00687107700968543
ENSG00000165609,FALSE,NUDT5,NCBITaxon:9606,gene,20372,0.40423375,70.900884172035,28300,0.581143172707862,0.753230040551355,0.128681560788155
ENSG00000165626,FALSE,BEND7,NCBITaxon:9606,gene,25867,0.6485452,63.0518933280007,45404,0.0347678228880291,0.0308488511910996,0.0500230043662419
ENSG00000165629,FALSE,ATP5F1C,NCBITaxon:9606,gene,31505,0.73407704,54.9986430316102,51392,0.310543804434906,0.109855063402048,0.298943840393263
ENSG00000165630,FALSE,PRPF18,NCBITaxon:9606,gene,14264,0.27540743,79.6254767244212,19281,0.145694057168093,0.188478455297204,0.0770169680425441
ENSG00000165632,FALSE,TAF3,NCBITaxon:9606,gene,30498,0.92358124,56.4370295247754,64659,0.53476387546645,0.776744683424545,0.158718695823242
ENSG00000165633,FALSE,VSTM4,NCBITaxon:9606,gene,17116,0.37569454,75.5517147795283,26302,0.0217748620623414,0.026268412021874,0.0076136059167138
ENSG00000165637,FALSE,VDAC2,NCBITaxon:9606,gene,12896,0.22387122,81.5795112057021,15673,0.0927772992633081,0.141932123168646,0.0585877010357527
ENSG00000165644,FALSE,COMTD1,NCBITaxon:9606,gene,1914,0.028596323,97.2660657915411,2002,0.677312471877471,0.356328368729743,0.70610613620076
ENSG00000165650,FALSE,PDZD8,NCBITaxon:9606,gene,22156,0.5173906,68.3526403748089,36222,0.486817991620835,0.51073179990634,0.710777848174328
ENSG00000165655,FALSE,ZNF503,NCBITaxon:9606,gene,1381,0.02136868,98.0273964775957,1496,0.507515730644584,0.457416016486255,0.290346514643475
ENSG00000165660,FALSE,ABRAXAS2,NCBITaxon:9606,gene,11773,0.21462955,83.1835906811982,15026,0.384052338062833,0.703637840362581,0.117999518003141
ENSG00000165661,FALSE,QSOX2,NCBITaxon:9606,gene,11456,0.19507492,83.6363896070505,13657,0.927915804242792,0.699622660456285,0.710547380274615
ENSG00000165669,FALSE,FAM204A,NCBITaxon:9606,gene,31159,0.774829,55.4928652030453,54245,0.0787232810813633,0.107728958610217,0.0599379846731044
ENSG00000165671,FALSE,NSD1,NCBITaxon:9606,gene,51458,1.908826,26.4980216829265,133635,0.0313786151309054,0.0453364146226115,0.0193525184427942
ENSG00000165672,FALSE,PRDX3,NCBITaxon:9606,gene,8172,0.13311146,88.3272150723479,9319,0.000175853489240841,0.000903496410369896,7.7559980660614e-05
ENSG00000165675,FALSE,ENOX2,NCBITaxon:9606,gene,13365,0.35771117,80.9095973374852,25043,0.256312720335584,0.350835427044671,0.124822380105192
ENSG00000165678,FALSE,GHITM,NCBITaxon:9606,gene,9587,0.16013655,86.3060463654673,11211,0.00367343243314701,0.0101621350694319,0.00340811219230651
ENSG00000165684,FALSE,SNAPC4,NCBITaxon:9606,gene,12308,0.2081161,82.4194032195861,14570,0.128624941392086,0.264886720522943,0.1202053414718
ENSG00000165688,FALSE,PMPCA,NCBITaxon:9606,gene,7457,0.11839906,89.3485123341285,8289,0.0298028541573326,0.0476359425870846,0.0485560961020966
ENSG00000165689,FALSE,ENTR1,NCBITaxon:9606,gene,9832,0.1607079,85.9560913596823,11251,0.532703720426292,0.770708616934038,0.540860611193844
ENSG00000165695,FALSE,AK8,NCBITaxon:9606,gene,11520,0.24686825,83.5449727892128,17283,0.536777621773164,0.139816051776476,0.852597190719439
ENSG00000165698,FALSE,SPACA9,NCBITaxon:9606,gene,3876,0.059549488,94.4635689697039,4169,0.860426998608296,0.84097943571685,0.729036625373201
ENSG00000165699,FALSE,TSC1,NCBITaxon:9606,gene,31279,0.7349912,55.3214586695996,51456,0.0529447137591156,0.165717045955093,0.00631128586877259
ENSG00000165704,FALSE,HPRT1,NCBITaxon:9606,gene,12315,0.24184033,82.4094045051351,16931,0.903038162807789,0.990183131654514,0.878251653496251
ENSG00000165714,FALSE,BORCS5,NCBITaxon:9606,gene,29900,0.77202934,57.2912054164465,54049,0.477556617196459,0.435940717191977,0.376795380879025
ENSG00000165716,FALSE,DIPK1B,NCBITaxon:9606,gene,6836,0.1072005,90.23554114471,7505,0.0455234941456543,0.0576676517242839,0.0567060501063365
ENSG00000165724,FALSE,ZMYND19,NCBITaxon:9606,gene,2754,0.04115185,96.0662200574212,2881,0.257621610705101,0.436849571336108,0.0833297691166737
ENSG00000165730,FALSE,STOX1,NCBITaxon:9606,gene,55370,3.0455513,20.9101686925967,213216,0.348726170246279,0.32986146656412,0.297581518850644
ENSG00000165732,FALSE,DDX21,NCBITaxon:9606,gene,9281,0.16867831,86.7431330257538,11809,0.795293983162682,0.64481481995207,0.803004225882735
ENSG00000165733,FALSE,BMS1,NCBITaxon:9606,gene,13562,0.24091189,80.6282049450785,16866,0.325459185989524,0.297405748353925,0.408065642162942
ENSG00000165752,FALSE,STK32C,NCBITaxon:9606,gene,19624,0.37827992,71.9693182305132,26483,0.534783280308236,0.459946260496159,0.602022286704286
ENSG00000165757,FALSE,JCAD,NCBITaxon:9606,gene,1414,0.021311546,97.9802596808982,1492,0.731524174126828,0.919731168537386,0.988481886306982
ENSG00000165775,FALSE,FUNDC2,NCBITaxon:9606,gene,7094,0.11732777,89.8670170978017,8214,0.609466183234743,0.722534635634347,0.468740276023747
ENSG00000165782,FALSE,PIP4P1,NCBITaxon:9606,gene,5498,0.08494622,92.1467239926295,5947,0.385259260941795,0.690037381992197,0.564446358794077
ENSG00000165792,FALSE,METTL17,NCBITaxon:9606,gene,12342,0.2063449,82.3708380351098,14446,0.411775108391786,0.511116128063659,0.406369944783047
ENSG00000165795,FALSE,NDRG2,NCBITaxon:9606,gene,55473,2.5525718,20.7630447513891,178703,0.892029075080899,0.854690019398929,0.859665830751272
ENSG00000165801,FALSE,ARHGEF40,NCBITaxon:9606,gene,19697,0.39056408,71.8650459226671,27343,0.0170454298450776,0.0489278558023624,0.00557116478818948
ENSG00000165802,FALSE,NSMF,NCBITaxon:9606,gene,31020,0.67629874,55.6914111042866,47347,0.507212568266843,0.497179715357714,0.519020832048057
ENSG00000165804,FALSE,ZNF219,NCBITaxon:9606,gene,7219,0.11622791,89.6884686254624,8137,0.0193703224204678,0.0327352654710525,0.000984188808708795
ENSG00000165806,FALSE,CASP7,NCBITaxon:9606,gene,23997,0.53750235,65.7229784741962,37630,0.357098675896608,0.843094577538548,0.0278053413509072
ENSG00000165807,FALSE,PPP1R36,NCBITaxon:9606,gene,1977,0.03388136,97.1760773614821,2372,0.131882588656234,0.157481177246826,0.01383340967496
ENSG00000165813,FALSE,CCDC186,NCBITaxon:9606,gene,15978,0.30806038,77.1772200717051,21567,0.991185424114007,0.849015852596518,0.913274272253194
ENSG00000165819,FALSE,METTL3,NCBITaxon:9606,gene,10872,0.17996258,84.4705680698196,12599,0.360910050863652,0.974895631057345,0.522664405896129
ENSG00000165821,FALSE,SALL2,NCBITaxon:9606,gene,9250,0.16032225,86.787413046894,11224,0.994751972022662,0.675772152333877,0.799400612752001
ENSG00000165832,FALSE,TRUB1,NCBITaxon:9606,gene,9700,0.17609164,86.1446385464726,12328,0.213669846854557,0.171944257083652,0.740997252973757
ENSG00000165861,FALSE,ZFYVE1,NCBITaxon:9606,gene,18744,0.368924,73.2262994757817,25828,6.41556233790685e-05,6.12714512448978e-05,3.60764872708019e-05
ENSG00000165868,FALSE,HSPA12A,NCBITaxon:9606,gene,34872,0.94460714,50.1892613806796,66131,0.339305023117831,0.451288245797914,0.237140143084725
ENSG00000165886,FALSE,UBTD1,NCBITaxon:9606,gene,23452,0.5447014,66.5014498135954,38134,0.002988392568335,0.00558285807154454,0.000255928877903695
ENSG00000165887,FALSE,ANKRD2,NCBITaxon:9606,gene,1944,0.030453227,97.2232141581797,2132,0.00272698737293678,0.220694669234195,0.00235643870202605
ENSG00000165891,FALSE,E2F7,NCBITaxon:9606,gene,1645,0.031081717,97.6503021040152,2176,0.529404073412594,0.717246158519333,0.188900835537674
ENSG00000165895,FALSE,ARHGAP42,NCBITaxon:9606,gene,49598,2.2994044,29.1548229513348,160979,0.0168287733920096,0.0287208797870085,0.0190690387401572
ENSG00000165898,FALSE,ISCA2,NCBITaxon:9606,gene,2886,0.044080045,95.8776728706309,3086,0.0170189353972607,0.0722579927362491,0.00189048502100275
ENSG00000165899,FALSE,OTOGL,NCBITaxon:9606,gene,5923,0.1324544,91.539659186676,9273,0.741777627056269,0.583318044769376,0.935498030727905
ENSG00000165912,FALSE,PACSIN3,NCBITaxon:9606,gene,2540,0.038295075,96.371895042066,2681,0.907606802244036,0.960597995174924,0.577397446764638
ENSG00000165914,FALSE,TTC7B,NCBITaxon:9606,gene,50346,2.0105128,28.0863888928566,140754,0.0418306198910755,0.0714358556503975,0.00481680464537577
ENSG00000165915,FALSE,SLC39A13,NCBITaxon:9606,gene,7971,0.1263409,88.6143210158694,8845,0.0315254199342873,0.0643069009832926,0.0556604683869919
ENSG00000165916,FALSE,PSMC3,NCBITaxon:9606,gene,3898,0.0598923,94.4321444385722,4193,0.033168756754451,0.0632727953790401,0.120553998034842
ENSG00000165923,FALSE,AGBL2,NCBITaxon:9606,gene,2354,0.038109384,96.6375751689068,2668,0.925641904143258,0.433087294011876,0.906386440491439
ENSG00000165934,FALSE,CPSF2,NCBITaxon:9606,gene,17530,0.35329744,74.9603622391407,24734,0.834226982237539,0.90313334847554,0.360378794297413
ENSG00000165943,FALSE,MOAP1,NCBITaxon:9606,gene,4442,0.06859118,93.6551014869517,4802,0.00173582466382801,0.003193792856729,0.000187382945665713
ENSG00000165948,FALSE,IFI27L1,NCBITaxon:9606,gene,10581,0.18786156,84.8862289134254,13152,0.631528454135727,0.62087389713561,0.964237780759202
ENSG00000165949,FALSE,IFI27,NCBITaxon:9606,gene,3096,0.04932223,95.577711437101,3453,0.0887089920666229,0.200216723441724,0.0580874483627304
ENSG00000165959,FALSE,CLMN,NCBITaxon:9606,gene,25048,0.6656715,64.2217429187676,46603,0.0915876889102779,0.194283403254172,0.00335543424562203
ENSG00000165966,FALSE,PDZRN4,NCBITaxon:9606,gene,18786,1.0537931,73.1663071890757,73775,0.0157631668639447,0.0112905362783997,0.01207817031457
ENSG00000165973,FALSE,NELL1,NCBITaxon:9606,gene,10366,0.17233498,85.193332285849,12065,0.164797754950621,0.262315027256035,0.587433422984816
ENSG00000165983,FALSE,PTER,NCBITaxon:9606,gene,3022,0.05727835,95.6834121327258,4010,0.978635583847528,0.796576769091688,0.895776874659611
ENSG00000165995,FALSE,CACNB2,NCBITaxon:9606,gene,65818,15.405291,5.98637318059106,1078509,0.141862538599962,0.411550788350214,0.0050313485599429
ENSG00000165996,FALSE,HACD1,NCBITaxon:9606,gene,3196,0.056892686,95.4348726592295,3983,0.164797368215373,0.631731581255419,0.0346236585351307
ENSG00000165997,FALSE,ARL5B,NCBITaxon:9606,gene,7538,0.1289977,89.2328129240526,9031,0.290917752687681,0.341607462814412,0.170401654477007
ENSG00000166004,FALSE,CEP295,NCBITaxon:9606,gene,18665,0.3809796,73.3391421103001,26672,0.539744799089029,0.718204406126227,0.74314259199137
ENSG00000166006,FALSE,KCNC2,NCBITaxon:9606,gene,13322,0.22421403,80.9710180119699,15697,0.670505655222513,0.725021275612986,0.954300656504833
ENSG00000166012,FALSE,TAF1D,NCBITaxon:9606,gene,31153,0.7238641,55.5014355297176,50677,0.145563543518305,0.21808771961493,0.081809805085827
ENSG00000166016,FALSE,ABTB2,NCBITaxon:9606,gene,15617,0.44982788,77.6928680598209,31492,0.770659802902725,0.776502115362206,0.280755967151326
ENSG00000166024,FALSE,R3HCC1L,NCBITaxon:9606,gene,24127,0.6024083,65.5372880629633,42174,0.358229515440651,0.430131734278322,0.133686942903727
ENSG00000166025,FALSE,AMOTL1,NCBITaxon:9606,gene,16192,0.36969534,76.8715450870602,25882,0.107798049398448,0.12739017382291,0.0995462665130826
ENSG00000166033,FALSE,HTRA1,NCBITaxon:9606,gene,43255,1.5374738,38.2150866317188,107637,0.231364234369222,0.305966880064038,0.752929297340303
ENSG00000166037,FALSE,CEP57,NCBITaxon:9606,gene,23150,0.5015784,66.9328229227671,35115,0.0868090874682315,0.123321254473636,0.0147125179654545
ENSG00000166046,FALSE,TCP11L2,NCBITaxon:9606,gene,17145,0.35763973,75.5102915339456,25038,0.00936212731470613,0.0285070174297263,0.00463659597068741
ENSG00000166068,FALSE,SPRED1,NCBITaxon:9606,gene,50378,2.5817394,28.0406804839378,180745,0.991996933291818,0.929575162446495,0.269110150774638
ENSG00000166073,FALSE,GPR176,NCBITaxon:9606,gene,6839,0.1546944,90.2312559813738,10830,0.000740835533689882,0.00127836971771629,0.000284052552975529
ENSG00000166086,FALSE,JAM3,NCBITaxon:9606,gene,12515,0.26529446,82.1237269493922,18573,0.0561333430974753,0.129618512011033,0.0104892656357211
ENSG00000166091,FALSE,CMTM5,NCBITaxon:9606,gene,2553,0.03870931,96.3533260009427,2710,0.000704733321473565,0.00434563830159726,0.00103311783461817
ENSG00000166105,FALSE,GLB1L3,NCBITaxon:9606,gene,1621,0.023739805,97.6845834107043,1662,0.308703482537324,0.40700053258814,0.312407907190805
ENSG00000166111,FALSE,SVOP,NCBITaxon:9606,gene,3411,0.050750617,95.127769286806,3553,0.262987372987773,0.423036231303804,0.804799611779478
ENSG00000166123,FALSE,GPT2,NCBITaxon:9606,gene,50049,2.0684626,28.5106200631347,144811,0.14986932791217,0.0886893015832978,0.129570577028915
ENSG00000166128,FALSE,RAB8B,NCBITaxon:9606,gene,18417,0.43347284,73.6933822794212,30347,0.658042806652205,0.878222508275515,0.189536961285674
ENSG00000166130,FALSE,IKBIP,NCBITaxon:9606,gene,2148,0.039123543,96.931823051322,2739,0.00401741304955911,0.010073712442263,0.00100723946702887
ENSG00000166133,FALSE,RPUSD2,NCBITaxon:9606,gene,1462,0.02176863,97.9116970675199,1524,0.290094882517837,0.585777833350799,0.399855125743405
ENSG00000166135,FALSE,HIF1AN,NCBITaxon:9606,gene,13923,0.24375437,80.1125569569627,17065,0.243501031797099,0.252349875223962,0.227834502842288
ENSG00000166136,FALSE,NDUFB8,NCBITaxon:9606,gene,17663,0.31743062,74.7703866645717,22223,0.181865712607854,0.13614131868327,0.133395305561244
ENSG00000166140,FALSE,ZFYVE19,NCBITaxon:9606,gene,6321,0.10092988,90.9711608507478,7066,0.161933581867447,0.270597236332109,0.0814822641696127
ENSG00000166147,FALSE,FBN1,NCBITaxon:9606,gene,27250,0.7650445,61.076433030039,53560,0.585228279682525,0.342872621982292,0.590470837048481
ENSG00000166153,FALSE,DEPDC4,NCBITaxon:9606,gene,5141,0.096187636,92.6566584296305,6734,0.0146148064913475,0.0451861650232764,0.00154998422378552
ENSG00000166164,FALSE,BRD7,NCBITaxon:9606,gene,18031,0.35922524,74.2447399620049,25149,0.915867072045983,0.880106078778121,0.799296269650568
ENSG00000166165,FALSE,CKB,NCBITaxon:9606,gene,54209,2.7808568,22.5685269036838,194685,0.124268148243299,0.298327538784083,0.259470773422
ENSG00000166166,FALSE,TRMT61A,NCBITaxon:9606,gene,2419,0.036523875,96.5447299632904,2557,0.662577173924651,0.89508245770573,0.737587268754771
ENSG00000166167,FALSE,BTRC,NCBITaxon:9606,gene,53299,2.4771245,23.8683597823137,173421,0.349793754190558,0.410887544935705,0.180376205958048
ENSG00000166169,FALSE,POLL,NCBITaxon:9606,gene,12007,0.20088845,82.849347940979,14064,0.22318509584258,0.438226484795654,0.0384029295623479
ENSG00000166170,FALSE,BAG5,NCBITaxon:9606,gene,6919,0.1123427,90.1169849590767,7865,0.351141845596673,0.61038584238176,0.355528593104384
ENSG00000166171,FALSE,DPCD,NCBITaxon:9606,gene,5130,0.081960894,92.6723706951963,5738,0.965361247955266,0.288527449411167,0.576444512110543
ENSG00000166173,FALSE,LARP6,NCBITaxon:9606,gene,4417,0.073133454,93.6908111814195,5120,0.780043126951898,0.869148959621956,0.0377479780207343
ENSG00000166181,FALSE,API5,NCBITaxon:9606,gene,21059,0.4219886,69.9195817680584,29543,0.73940234301081,0.8723472702876,0.806753909677791
ENSG00000166188,FALSE,ZNF319,NCBITaxon:9606,gene,1258,0.018797584,98.2030881743776,1316,0.61049921815085,0.679863088498713,0.893803083999116
ENSG00000166192,FALSE,SENP8,NCBITaxon:9606,gene,8105,0.1467954,88.4229170535217,10277,0.077191289731426,0.146713101694855,0.0126322399316364
ENSG00000166197,FALSE,NOLC1,NCBITaxon:9606,gene,4571,0.071633644,93.4708394634975,5015,0.715823703438425,0.56778016837046,0.441095848309019
ENSG00000166199,FALSE,ALKBH3,NCBITaxon:9606,gene,13457,0.25573856,80.7781856618435,17904,0.00906348468215734,0.0217222816326767,0.00541389901490862
ENSG00000166200,FALSE,COPS2,NCBITaxon:9606,gene,15898,0.2987473,77.2914910940022,20915,0.529710757093308,0.408555131370438,0.639726327376723
ENSG00000166206,FALSE,GABRB3,NCBITaxon:9606,gene,25528,0.6774129,63.5361167849848,47425,0.884916187039192,0.820226754562521,0.302506600458573
ENSG00000166224,FALSE,SGPL1,NCBITaxon:9606,gene,17876,0.3663672,74.4661400677056,25649,0.950889802991925,0.907125070981475,0.719388427490505
ENSG00000166225,FALSE,FRS2,NCBITaxon:9606,gene,49762,2.038338,28.9205673556257,142702,0.0978906640602582,0.19130836425561,0.0640541708664988
ENSG00000166226,FALSE,CCT2,NCBITaxon:9606,gene,10388,0.18066248,85.1619077547173,12648,0.299012220887857,0.299842083530878,0.25084441053602
ENSG00000166228,FALSE,PCBD1,NCBITaxon:9606,gene,5857,0.09300233,91.6339327800711,6511,0.946163101564545,0.848301592306435,0.712584516892706
ENSG00000166233,FALSE,ARIH1,NCBITaxon:9606,gene,50345,2.039252,28.0878172806354,142766,0.225324524270398,0.333839165833144,0.0505039157151439
ENSG00000166246,FALSE,C16orf71,NCBITaxon:9606,gene,1633,0.024768244,97.6674427573598,1734,0.334771838174841,0.115907525561448,0.84130857728403
ENSG00000166250,FALSE,CLMP,NCBITaxon:9606,gene,3689,0.063848935,94.7306774843234,4470,0.00629244658432641,0.0239483433400286,0.000570713883671592
