gene	n_cell_per_gene	prct_zero	expression_mean
TRAV20	154	0.024251968503937	0.234056692913386
TRAV21	351	0.0552755905511811	0.58731968503937
TRAV22	154	0.024251968503937	0.226351181102362
TRAV23DV6	83	0.0130708661417323	0.124207874015748
TRDV1	150	0.0236220472440945	0.228404724409449
TRAV24	162	0.025511811023622	0.245826771653543
TRAV25	130	0.0204724409448819	0.189048818897638
TRAV26-1	152	0.0239370078740158	0.216659842519685
TRAV27	124	0.0195275590551181	0.190114960629921
TRAV29DV5	265	0.0417322834645669	0.401045669291338
TRAV26-2	150	0.0236220472440945	0.226211023622047
TRAV34	68	0.0107086614173228	0.105595275590551
TRAV35	157	0.0247244094488189	0.23963937007874
TRAV36DV7	109	0.0171653543307087	0.163453543307087
TRAV38-1	115	0.0181102362204724	0.165872440944882
TRAV38-2DV8	219	0.034488188976378	0.348370078740158
TRAV39	75	0.0118110236220472	0.110889763779528
TRAV40	23	0.00362204724409449	0.0337149606299213
TRAV41	107	0.0168503937007874	0.158940157480315
TRDV2	26	0.00409448818897638	0.0367748031496063
TRDC	171	0.0269291338582677	0.267505511811024
IGHA2	54	0.00850393700787402	0.0306188976377953
IGHE	4	0.00062992125984252	0.00327874015748032
IGHG4	75	0.0118110236220472	0.0551055118110236
IGHG2	107	0.0168503937007874	0.0733149606299213
IGHA1	99	0.0155905511811024	0.0561196850393701
IGHG1	409	0.0644094488188976	0.248579527559055
IGHG3	120	0.0188976377952756	0.0791968503937008
IGHD	22	0.00346456692913386	0.0114787401574803
IGHM	274	0.0431496062992126	0.221012598425197
IGHV6-1	4	0.00062992125984252	0.00437007874015748
IGHV1-2	225	0.0354330708661417	0.162269291338583
IGHV1-3	146	0.022992125984252	0.177992125984252
IGHV4-4	45	0.00708661417322835	0.0385842519685039
IGHV2-5	4	0.00062992125984252	0.00459370078740158
IGHV3-7	20	0.0031496062992126	0.016659842519685
IGHV1-8	214	0.0337007874015748	0.133307086614173
IGHV3-9	11	0.00173228346456693	0.0082740157480315
IGHV3-11	15	0.00236220472440945	0.0119496062992126
IGHV3-13	5	0.00078740157480315	0.00244566929133858
IGHV3-15	7	0.00110236220472441	0.00615748031496063
IGHV3-16	6	0.000944881889763779	0.00362047244094488
IGHV1-18	17	0.00267716535433071	0.0163811023622047
IGHV3-20	11	0.00173228346456693	0.00788346456692913
IGHV3-21	23	0.00362204724409449	0.0196188976377953
IGHV3-23	45	0.00708661417322835	0.0482031496062992
IGHV1-24	15	0.00236220472440945	0.0154362204724409
IGHV2-26	4	0.00062992125984252	0.00349763779527559
IGHV4-28	10	0.0015748031496063	0.00729133858267717
IGHV3-30	41	0.00645669291338583	0.0295354330708661
IGHV3-33	37	0.00582677165354331	0.0268236220472441
IGHV4-34	31	0.00488188976377953	0.0285433070866142
IGHV3-35	10	0.0015748031496063	0.00801889763779528
IGHV3-38	9	0.00141732283464567	0.00454330708661417
IGHV4-39	20	0.0031496062992126	0.0154897637795276
IGHV1-45	6	0.000944881889763779	0.00659527559055118
IGHV1-46	19	0.00299212598425197	0.0133448818897638
IGHV3-48	18	0.00283464566929134	0.0149574803149606
IGHV3-49	2	0.00031496062992126	0.0018992125984252
IGHV5-51	12	0.00188976377952756	0.0123228346456693
IGHV3-53	10	0.0015748031496063	0.00979370078740157
IGHV1-58	2	0.00031496062992126	0.00190708661417323
IGHV4-61	23	0.00362204724409449	0.0150472440944882
IGHV3-66	15	0.00236220472440945	0.0115637795275591
IGHV1-69	28	0.00440944881889764	0.0278251968503937
IGHV2-70	3	0.00047244094488189	0.0015748031496063
IGHV3-73	2	0.00031496062992126	0.00132125984251969
IGHV5-78	2	0.00031496062992126	0.00203464566929134
IGHV7-81	3	0.00047244094488189	0.00197165354330709
AL117209.1	8	0.00125984251968504	0.0117307086614173
AL645941.1	2	0.00031496062992126	0.00280787401574803
AL121914.1	35	0.00551181102362205	0.0596015748031496
AP002490.1	4	0.00062992125984252	0.00674645669291339
AC093267.1	4	0.00062992125984252	0.00661889763779528
PRR22	37	0.00582677165354331	0.0185275590551181
TAS2R19	44	0.00692913385826772	0.0360110236220472
TAS2R15	50	0.0078740157480315	0.0425826771653543
TAS2R50	34	0.00535433070866142	0.0326425196850394
TAS2R14	54	0.00850393700787402	0.050059842519685
TAS2R13	5	0.00078740157480315	0.00560314960629921
SNORD64	53	0.00834645669291339	0.0569952755905512
RNU1-77P	9	0.00141732283464567	0.0111385826771654
RNU1-149P	2	0.00031496062992126	0.00235118110236221
SNORA12	42	0.00661417322834646	0.044496062992126
SNORA26	139	0.0218897637795276	0.134927559055118
SNORD17	108	0.017007874015748	0.127733858267717
RNA5SP244	23	0.00362204724409449	0.0344283464566929
RNA5SP219	8	0.00125984251968504	0.0130220472440945
SNORD89	148	0.0233070866141732	0.228335433070866
RNA5SP424	15	0.00236220472440945	0.0226
SNORD70	5	0.00078740157480315	0.00716377952755905
RNU6-817P	8	0.00125984251968504	0.0127086614173228
SNORA74B	20	0.0031496062992126	0.0250913385826772
SNORA53	76	0.0119685039370079	0.0915795275590551
SNORD90	8	0.00125984251968504	0.0127464566929134
RNVU1-13	172	0.0270866141732283	0.227415748031496
SNORA17	16	0.00251968503937008	0.0217181102362205
RNA5SP465	11	0.00173228346456693	0.0179700787401575
SNORD86	7	0.00110236220472441	0.0118110236220472
RNA5SP496	3	0.00047244094488189	0.00494015748031496
RNVU1-19	72	0.0113385826771654	0.0843212598425198
RNA5SP354	2	0.00031496062992126	0.0025244094488189
SNORA45	42	0.00661417322834646	0.0624267716535433
ZRSR1	345	0.0543307086614173	0.273743307086614
KRTAP16-1	35	0.00551181102362205	0.0352393700787402
KRTAP29-1	3	0.00047244094488189	0.00265354330708661
RP1-122K4.3	8	0.00125984251968504	0.00391968503937008
RP11-592N21.1	3124	0.491968503937008	2.13506456692913
AL161915.1	33	0.00519685039370079	0.022303937007874
AL136115.1	193	0.0303937007874016	0.217737007874016
AC084018.1	611	0.0962204724409449	0.606725984251969
RP11-134K1.2	180	0.0283464566929134	0.0900850393700787
CTAGE1	165	0.0259842519685039	0.0221685039370079
C17orf51	44	0.00692913385826772	0.0316787401574803
KRTAP4-11	5	0.00078740157480315	0.0033244094488189
KRTAP4-9	10	0.0015748031496063	0.0033496062992126
KRTAP2-1	6	0.000944881889763779	0.00448503937007874
C17orf100	40	0.0062992125984252	0.0416283464566929
DKFZP667F0711	51	0.00803149606299213	0.0529653543307087
FAM127C	18	0.00283464566929134	0.00771968503937008
LINC00277	10	0.0015748031496063	0.00548503937007874
AC114546.1	257	0.0404724409448819	0.240993700787402
HMGN2P8	7	0.00110236220472441	0.00528188976377953
ST13P5	977	0.153858267716535	0.436593700787402
RPL15P3	3805	0.599212598425197	3.02366299212598
OR2A42	15	0.00236220472440945	0.00655590551181103
RPS26P3	1370	0.215748031496063	0.969184251968504
RNF208	7	0.00110236220472441	0.00452755905511811
KRTAP3-1	6	0.000944881889763779	0.00484566929133858
MT-ND4L	6325	0.996062992125984	12.6624803149606
MAP10	103	0.0162204724409449	0.0795527559055118
AL391152.1	44	0.00692913385826772	0.0382314960629921
RPL23AP4	141	0.0222047244094488	0.106327559055118
RP1-29C18.10	70	0.0110236220472441	0.0646
RP11-211N8.3	134	0.0211023622047244	0.092940157480315
BX088651.1	86	0.0135433070866142	0.0414047244094488
HNRNPA1P40	222	0.0349606299212598	0.0770314960629921
AC016747.3	109	0.0171653543307087	0.103270866141732
POU5F1B	41	0.00645669291338583	0.0182992125984252
RPS26P6	2959	0.465984251968504	2.78412283464567
AC023632.1	15	0.00236220472440945	0.0125433070866142
RBM12B-AS1	296	0.0466141732283465	0.297973228346457
AC117834.1	9	0.00141732283464567	0.00254645669291339
AC120194.1	1747	0.275118110236221	1.80105354330708
BTF3P12	116	0.0182677165354331	0.116866141732284
PTTG3P	86	0.0135433070866142	0.0369937007874016
VN2R17P	4	0.00062992125984252	0.00431653543307087
ZNF580	225	0.0354330708661417	0.197456692913386
AL590762.11	49	0.00771653543307087	0.0530834645669291
ZNF611	1003	0.157952755905512	0.858540157480316
SYT3	10	0.0015748031496063	0.00485826771653543
NUP62	1022	0.160944881889764	0.973012598425197
COX20P1	227	0.035748031496063	0.166631496062992
CFL1P4	54	0.00850393700787402	0.0258362204724409
RP11-108F13.2	5	0.00078740157480315	0.00248503937007874
SPHAR	56	0.00881889763779528	0.0522330708661417
AURKAPS1	48	0.00755905511811024	0.029948031496063
RP11-365D23.4	991	0.156062992125984	0.620581102362205
RP11-383G10.3	220	0.0346456692913386	0.10452125984252
EEF1A1P32	49	0.00771653543307087	0.0448566929133858
DENND1B	826	0.13007874015748	0.750486614173228
OR5S1P	6	0.000944881889763779	0.00301889763779528
HNRNPA1P34	385	0.0606299212598425	0.29491968503937
TPM3P1	68	0.0107086614173228	0.0447811023622047
RPL5P5	863	0.135905511811024	0.301456692913386
AC064852.5	53	0.00834645669291339	0.0313622047244095
C1orf220	13	0.00204724409448819	0.00898425196850394
RP4-765C7.2	1251	0.197007874015748	0.848522834645669
PFN1P11	3	0.00047244094488189	0.00353070866141732
AL021068.1	12	0.00188976377952756	0.0102818897637795
RPL29P7	54	0.00850393700787402	0.0277669291338583
SFT2D2	2385	0.375590551181102	1.85678267716535
RP3-431P23.2	7	0.00110236220472441	0.00357952755905512
FGFR1OP	827	0.130236220472441	0.711533858267717
RP11-277B15.1	7	0.00110236220472441	0.00386299212598425
HMGB3P6	13	0.00204724409448819	0.00569133858267717
LPAL2	113	0.0177952755905512	0.0831259842519685
RP11-288H12.3	412	0.0648818897637795	0.329214173228346
RPL31P11	74	0.0116535433070866	0.0379165354330709
FAM106A	29	0.00456692913385827	0.0215417322834646
RP5-933K21.2	4	0.00062992125984252	0.00113543307086614
SCAF8	1004	0.158110236220472	0.621785826771653
RP11-312J18.5	399	0.0628346456692913	0.163522834645669
AC012362.3	8	0.00125984251968504	0.00619055118110236
CCDC19	40	0.0062992125984252	0.0359070866141732
RP11-613F7.1	682	0.10740157480315	0.390170078740157
DARC	4	0.00062992125984252	0.00150708661417323
PDCL3P5	287	0.0451968503937008	0.138107086614173
AC007256.5	167	0.0262992125984252	0.0481196850393701
PHBP1	18	0.00283464566929134	0.00579685039370079
ZNF254	475	0.0748031496062992	0.370667716535433
KRT18P68	4	0.00062992125984252	0.00116062992125984
NPM1P46	574	0.0903937007874016	0.210992125984252
BTF3L4P3	35	0.00551181102362205	0.0190204724409449
RP11-55K22.2	13	0.00204724409448819	0.00764409448818898
AC019178.2	8	0.00125984251968504	0.00405669291338583
COX5BP2	32	0.00503937007874016	0.0354173228346457
TUBB8P8	7	0.00110236220472441	0.00160472440944882
AC104131.1	82	0.0129133858267717	0.0264125984251969
RP3-352A20.1	197	0.0310236220472441	0.0767086614173228
AL590867.1	348	0.0548031496062992	0.121116535433071
RPL23AP46	49	0.00771653543307087	0.0239102362204724
TCTEX1D2	278	0.0437795275590551	0.339648818897638
RPL32P31	15	0.00236220472440945	0.00803464566929134
EEF1DP5	89	0.0140157480314961	0.0337732283464567
YWHAZP4	4433	0.698110236220472	2.72907559055118
AC022498.1	59	0.00929133858267716	0.0543606299212598
PPP1R14BP5	5	0.00078740157480315	0.0051007874015748
ARF1P2	13	0.00204724409448819	0.00688503937007874
CRYGS	196	0.0308661417322835	0.122741732283465
ELK2AP	5	0.00078740157480315	0.00137165354330709
RP11-64B16.2	161	0.0253543307086614	0.0771433070866142
CRIP1	3934	0.619527559055118	5.12969133858268
RPL23AP60	44	0.00692913385826772	0.0304251968503937
CNN2P9	81	0.012755905511811	0.0343637795275591
RP11-346C16.2	16	0.00251968503937008	0.0123023622047244
RPL7AP60	185	0.0291338582677165	0.0829055118110236
RP11-259P6.3	322	0.0507086614173228	0.129222047244094
RP11-252O18.3	10	0.0015748031496063	0.00476377952755906
RP11-259P15.1	73	0.011496062992126	0.0389968503937008
KLHL23	62	0.00976377952755906	0.0469511811023622
AC090425.1	71	0.0111811023622047	0.0600724409448819
AL591516.4	9	0.00141732283464567	0.00839370078740157
RP11-393N4.2	351	0.0552755905511811	0.121976377952756
LINGO4	11	0.00173228346456693	0.00527086614173228
RP1-228H13.2	14	0.00220472440944882	0.0100755905511811
RP11-373E16.1	37	0.00582677165354331	0.0199858267716535
RPL13P6	27	0.00425196850393701	0.0109291338582677
PRDX2P4	31	0.00488188976377953	0.0114976377952756
RP11-641D5.1	2404	0.378582677165354	2.19324881889764
RPL17P41	50	0.0078740157480315	0.0236866141732283
RPL36AP48	34	0.00535433070866142	0.0368330708661417
RPS7P8	84	0.0132283464566929	0.0357307086614173
RP11-335F8.2	118	0.0185826771653543	0.0392724409448819
FAM24B	209	0.0329133858267717	0.246302362204724
TRIM59	1959	0.308503937007874	1.92308661417323
COPS5P1	5	0.00078740157480315	0.00168346456692913
YBX1P4	121	0.0190551181102362	0.119870866141732
BTF3L4P2	700	0.110236220472441	0.679540157480315
MLLT11	397	0.0625196850393701	0.300225196850394
AC016732.2	117	0.0184251968503937	0.0494913385826772
AC012066.1	96	0.0151181102362205	0.0385055118110236
ASIC3	45	0.00708661417322835	0.0379275590551181
FABP5P10	13	0.00204724409448819	0.00656220472440945
GIMAP1	1148	0.180787401574803	1.10902677165354
C6orf165	56	0.00881889763779528	0.031548031496063
STRADBP1	24	0.00377952755905512	0.00920944881889764
AC005229.7	8	0.00125984251968504	0.00374015748031496
AC005229.5	2	0.00031496062992126	0.000984251968503937
KRT18P64	7	0.00110236220472441	0.00166929133858268
NCLP1	51	0.00803149606299213	0.0186047244094488
KIAA1984	70	0.0110236220472441	0.0561354330708662
ARHGEF35	76	0.0119685039370079	0.0520251968503937
RP11-355O1.7	70	0.0110236220472441	0.0487653543307087
CSH2	3	0.00047244094488189	0.000481889763779528
DNLZ	103	0.0162204724409449	0.104514960629921
AC093724.2	35	0.00551181102362205	0.0138818897637795
AC018804.7	479	0.0754330708661417	0.149812598425197
RP11-337C18.4	3	0.00047244094488189	0.00179842519685039
RPL12P38	2836	0.446614173228346	0.837628346456691
TCL1B	8	0.00125984251968504	0.00455590551181102
PPP1R2P10	17	0.00267716535433071	0.00683464566929134
ST13P10	63	0.00992125984251968	0.0237732283464567
EEF1A1P16	1196	0.188346456692913	0.293274015748032
YWHAZP2	4688	0.738267716535433	3.11410393700787
AC008155.1	232	0.0365354330708661	0.147834645669291
NPM1P32	155	0.0244094488188976	0.0665181102362204
NOTCH2NL	1888	0.297322834645669	1.82610236220472
HIST2H3DP1	2	0.00031496062992126	0.00116377952755906
SUPT4H1	998	0.157165354330709	1.19468346456693
RBMS2P1	38	0.00598425196850394	0.0223811023622047
RP11-819M15.1	150	0.0236220472440945	0.0524551181102363
CTC-250I14.1	135	0.021259842519685	0.0650031496062992
YWHAZP5	4769	0.751023622047244	3.30081417322834
AC093106.7	989	0.155748031496063	0.487733858267716
AL365331.2	67	0.0105511811023622	0.0653748031496063
NIP7P2	10	0.0015748031496063	0.00421417322834646
TSGA13	3	0.00047244094488189	0.000708661417322835
AC004386.4	152	0.0239370078740158	0.0519433070866142
RPL6P25	55	0.00866141732283465	0.0174
RP11-613M5.1	2	0.00031496062992126	0.000592125984251969
IFITM9P	104	0.0163779527559055	0.0562787401574803
RP1-29C18.9	35	0.00551181102362205	0.0233464566929134
RP11-212P7.1	357	0.0562204724409449	0.233727559055118
NRAS	1280	0.201574803149606	1.13516062992126
RP11-680L20.1	27	0.00425196850393701	0.0270094488188976
PGK1P2	1445	0.22755905511811	0.437451968503936
RP11-420H19.3	9	0.00141732283464567	0.00564094488188976
CTD-2666L21.3	98	0.0154330708661417	0.0543590551181103
AC092106.2	7	0.00110236220472441	0.00616535433070866
RP5-1106E3.1	55	0.00866141732283465	0.0173086614173228
ZNF625-ZNF20	69	0.0108661417322835	0.0525070866141732
HNRNPA3P6	1092	0.171968503937008	0.655100787401575
RP11-560I19.2	7	0.00110236220472441	0.00464251968503937
CTC-398G3.2	350	0.0551181102362205	0.199300787401575
CTC-398G3.1	25	0.00393700787401575	0.0178897637795276
HNRNPCP6	257	0.0404724409448819	0.0832157480314961
RPL18P11	32	0.00503937007874016	0.0134787401574803
RPL9P18	329	0.0518110236220472	0.153507086614173
RPL7AP34	205	0.0322834645669291	0.067140157480315
CTD-3035D6.1	1920	0.302362204724409	1.11553228346457
LTC4S	34	0.00535433070866142	0.0426157480314961
RP11-331F4.1	60	0.00944881889763779	0.0231826771653543
RPS7P11	1905	0.3	1.14167716535433
RP11-281O15.2	4	0.00062992125984252	0.00296377952755906
RP11-713C19.2	41	0.00645669291338583	0.0159165354330709
SLC25A5P6	10	0.0015748031496063	0.00341889763779528
NPM1P50	80	0.0125984251968504	0.0254724409448819
CLNS1AP1	51	0.00803149606299213	0.0189858267716535
ANKRD39	798	0.125669291338583	0.86323937007874
ATF4P1	37	0.00582677165354331	0.0105685039370079
QTRT1	714	0.11244094488189	0.921051968503938
CHUK	305	0.0480314960629921	0.253902362204724
RP11-118B13.1	199	0.0313385826771654	0.097724409448819
PCNPP3	23	0.00362204724409449	0.0119338582677165
MXD3	720	0.113385826771654	0.470634645669291
GAPDHP44	767	0.120787401574803	0.224485039370079
CNN2P8	47	0.00740157480314961	0.0140614173228346
AC018696.6	6	0.000944881889763779	0.00449763779527559
AC092933.4	4	0.00062992125984252	0.00108188976377953
RP4-778K6.1	41	0.00645669291338583	0.0333259842519685
FTH1P12	553	0.0870866141732283	0.261388976377953
RPS3P6	1572	0.24755905511811	0.736628346456692
AP000593.6	9	0.00141732283464567	0.00378110236220472
GSTM2	345	0.0543307086614173	0.341911811023622
ST13P11	49	0.00771653543307087	0.0168267716535433
RANP6	257	0.0404724409448819	0.101187401574803
NAP1L1P3	217	0.0341732283464567	0.0718582677165354
LINC00671	6	0.000944881889763779	0.00201259842519685
AC068279.1	4	0.00062992125984252	0.00255905511811024
GAPDHP71	285	0.0448818897637795	0.0812015748031496
COG8	728	0.114645669291339	0.654601574803149
AC104297.1	183	0.0288188976377953	0.0599763779527559
EIF4E2P1	4	0.00062992125984252	0.00592755905511811
RP11-577H5.1	80	0.0125984251968504	0.0447259842519685
RP11-779O18.2	24	0.00377952755905512	0.0176157480314961
ARHGAP19	451	0.0710236220472441	0.392337007874015
RP11-546B8.1	9	0.00141732283464567	0.00665984251968504
RP4-747G18.5	184	0.0289763779527559	0.0590818897637795
HAUS7	570	0.0897637795275591	0.67219842519685
LCAT	165	0.0259842519685039	0.156508661417323
AC022210.2	545	0.0858267716535433	0.231637795275591
RPL12P18	11	0.00173228346456693	0.0102456692913386
MAGEA12	6	0.000944881889763779	0.00364566929133858
PTPRCAP	5317	0.837322834645669	7.85451811023623
ANXA2P1	135	0.021259842519685	0.0403165354330709
RP11-658F2.3	24	0.00377952755905512	0.0104047244094488
AC009951.2	32	0.00503937007874016	0.0312897637795276
RBM22P2	25	0.00393700787401575	0.0141606299212598
HNRNPA1P33	336	0.0529133858267717	0.144922834645669
PVRIG	2509	0.39511811023622	2.98264566929134
CTB-47B8.5	60	0.00944881889763779	0.0128803149606299
KRTAP4-12	5	0.00078740157480315	0.00293228346456693
KRTAP2-4	4	0.00062992125984252	0.00234488188976378
GPC2	21	0.00330708661417323	0.0132629921259843
RBMX2P2	33	0.00519685039370079	0.0111590551181102
KRT222	277	0.0436220472440945	0.057363779527559
HSPD1P1	1376	0.216692913385827	0.5800031496063
RP11-301G23.1	5	0.00078740157480315	0.00127716535433071
RP11-624L12.1	668	0.105196850393701	0.317259842519685
RP11-54C4.1	103	0.0162204724409449	0.0690204724409449
VTI1BP2	27	0.00425196850393701	0.00972913385826772
ATP6V0CP3	5	0.00078740157480315	0.00257952755905512
RP11-47G11.3	4	0.00062992125984252	0.00262992125984252
H2AFZP1	126	0.0198425196850394	0.117168503937008
RPL18AP3	5508	0.86740157480315	5.78992913385826
RP11-75L1.2	3668	0.577637795275591	4.3947275590551
SIPA1	980	0.154330708661417	1.12257165354331
RPS23P2	12	0.00188976377952756	0.00701102362204725
GAPDHP28	17	0.00267716535433071	0.00480472440944882
VDAC1P7	29	0.00456692913385827	0.00853858267716536
AKR1B1P2	12	0.00188976377952756	0.00381259842519685
FTH1P3	611	0.0962204724409449	0.356793700787401
AC091654.7	29	0.00456692913385827	0.0155606299212598
RP13-235E23.1	7	0.00110236220472441	0.00494645669291339
ERV3-1	524	0.0825196850393701	0.567781102362205
SYNJ2BP	259	0.0407874015748032	0.262981102362205
ARL2	831	0.130866141732283	1.01794015748031
HMGB1P37	79	0.0124409448818898	0.0328299212598425
RP11-453F18__B.1	22	0.00346456692913386	0.0157858267716535
RP11-972K6.1	5	0.00078740157480315	0.00531181102362205
TTLL13	62	0.00976377952755906	0.0333196850393701
CFL1P2	436	0.0686614173228347	0.163795275590551
RP11-364P2.2	44	0.00692913385826772	0.014955905511811
EIF4A1P8	41	0.00645669291338583	0.0304062992125984
CTB-85P21.1	4	0.00062992125984252	0.00254645669291339
NT5C3AP1	693	0.109133858267717	0.320447244094488
ACTN4P1	70	0.0110236220472441	0.0155874015748031
CCL14	16	0.00251968503937008	0.0142393700787402
RP11-416L21.1	9	0.00141732283464567	0.00429133858267717
LAP3P2	660	0.103937007874016	0.198607874015748
PPIAP16	38	0.00598425196850394	0.029392125984252
GBP7	281	0.044251968503937	0.0522188976377953
RP13-39P12.2	80	0.0125984251968504	0.0200299212598425
RP11-428P16.2	25	0.00393700787401575	0.00641102362204725
RBMXL1	1429	0.22503937007874	0.587297637795275
RAC1P5	15	0.00236220472440945	0.00675590551181102
SRA1	1185	0.186614173228346	1.40622204724409
SETP8	16	0.00251968503937008	0.0060488188976378
RP11-432F4.2	10	0.0015748031496063	0.00956850393700788
MTHFD2P5	8	0.00125984251968504	0.00250708661417323
TMEM110	233	0.0366929133858268	0.208140157480315
KRT8P41	7	0.00110236220472441	0.00152755905511811
YBX1P6	56	0.00881889763779528	0.0191842519685039
RP11-486G15.1	24	0.00377952755905512	0.0166488188976378
RP11-467H10.1	92	0.014488188976378	0.0480472440944882
AC005522.6	33	0.00519685039370079	0.0188283464566929
AC005077.8	32	0.00503937007874016	0.0299685039370079
DNAJC9	1137	0.179055118110236	1.22916535433071
RPLP0P6	4999	0.787244094488189	3.65147874015747
RP11-3J11.1	1	0.00015748031496063	0.000710236220472441
RP11-240E2.2	2	0.00031496062992126	0.00201259842519685
HMGN2P32	19	0.00299212598425197	0.0136456692913386
HNRNPA1P64	128	0.0201574803149606	0.0385952755905512
RP11-386I14.3	43	0.00677165354330709	0.0176267716535433
C8orf82	41	0.00645669291338583	0.0256330708661417
HNRNPA1P13	86	0.0135433070866142	0.0239086614173228
RP13-383K5.4	215	0.0338582677165354	0.0983417322834646
LDHAP5	701	0.110393700787402	0.296988976377953
CPLX3	10	0.0015748031496063	0.00757007874015748
RP4-595K12.1	43	0.00677165354330709	0.0223165354330709
VDAC1	2020	0.318110236220472	2.44591338582677
RP11-646D13.1	71	0.0111811023622047	0.0378125984251969
ZBTB9	186	0.0292913385826772	0.189341732283465
RP11-229P13.2	41	0.00645669291338583	0.0221055118110236
AP000662.9	72	0.0113385826771654	0.0359637795275591
TMX2	991	0.156062992125984	1.20932913385827
GAPDHP25	90	0.0141732283464567	0.0258850393700788
RP11-112J1.1	1355	0.213385826771654	1.01295433070866
SLX1A-SULT1A3	1336	0.210393700787402	1.04330236220473
U73169.1	117	0.0184251968503937	0.145584251968504
AC111200.2	18	0.00283464566929134	0.010607874015748
SLC25A14P1	15	0.00236220472440945	0.00994803149606299
RP11-170M17.2	1308	0.205984251968504	0.520074015748031
FAM220CP	28	0.00440944881889764	0.0179354330708661
RP11-380G5.3	212	0.0333858267716535	0.141595275590551
HEXA	1267	0.199527559055118	1.55211338582677
NDUFS3	1274	0.200629921259843	1.62225669291339
AL121657.4	4	0.00062992125984252	0.00260157480314961
RPSAP54	871	0.137165354330709	0.353603149606299
AL163952.1	22	0.00346456692913386	0.0125322834645669
LEPROT	679	0.106929133858268	0.638957480314961
LBH	3606	0.567874015748032	4.3617842519685
RP11-772E11.1	19	0.00299212598425197	0.0150740157480315
ADAT3	73	0.011496062992126	0.0774173228346457
PPP1CB	4808	0.757165354330709	5.48280787401576
RP11-797H7.3	6	0.000944881889763779	0.00312125984251969
RPL7AP4	39	0.00614173228346457	0.0130015748031496
SLC25A1P3	6	0.000944881889763779	0.00324566929133858
SULT1A4	977	0.153858267716535	0.736977952755905
RP11-760D2.7	52	0.00818897637795276	0.0188110236220472
RPL22P22	12	0.00188976377952756	0.00624566929133858
GPSM3	2962	0.466456692913386	2.3490283464567
RP11-346D6.4	7	0.00110236220472441	0.00403622047244095
LAT	2966	0.467086614173228	3.99166929133858
RP11-510I6.2	35	0.00551181102362205	0.0138
CTD-2158P22.1	32	0.00503937007874016	0.0156692913385827
PGGT1BP1	87	0.0137007874015748	0.029148031496063
RP11-476B13.2	8	0.00125984251968504	0.00614645669291339
OLA1P2	26	0.00409448818897638	0.00686141732283465
NCKIPSD	239	0.0376377952755906	0.22480157480315
SLC25A5P3	143	0.0225196850393701	0.0438929133858268
ATF6B	1855	0.292125984251969	2.13040787401575
AC002056.3	298	0.0469291338582677	0.126977952755905
LDHBP2	245	0.0385826771653543	0.0727212598425196
DUSP8P1	4	0.00062992125984252	0.00171338582677165
TREX1	612	0.0963779527559055	0.816822047244095
SEC14L1P1	113	0.0177952755905512	0.0506535433070866
S1PR3	24	0.00377952755905512	0.00524409448818898
RPS7P14	267	0.0420472440944882	0.115851968503937
CTBP2P6	5	0.00078740157480315	0.0025244094488189
RP1-172N19.4	32	0.00503937007874016	0.0104047244094488
SLC35F6	1429	0.22503937007874	1.48472598425197
RPL17P50	533	0.0839370078740157	0.376645669291339
SETP22	20	0.0031496062992126	0.00678740157480315
AC008865.1	614	0.0966929133858268	0.590746456692913
EEF1A1P15	42	0.00661417322834646	0.0090503937007874
AL590762.7	3	0.00047244094488189	0.0031748031496063
HMGB1P10	169	0.0266141732283465	0.105544881889764
PHBP7	20	0.0031496062992126	0.00795275590551181
PIGCP1	180	0.0283464566929134	0.131366929133858
FAM209B	25	0.00393700787401575	0.0243133858267717
FABP5P5	4	0.00062992125984252	0.00481889763779528
AC004692.5	22	0.00346456692913386	0.0128771653543307
CLIC1	4526	0.712755905511811	6.72344409448818
HMGN2P30	9	0.00141732283464567	0.00630236220472441
DDAH2	497	0.0782677165354331	0.58948188976378
PRDX2P2	6	0.000944881889763779	0.0040251968503937
RPS2P52	6	0.000944881889763779	0.00395905511811024
LA16c-60G3.7	7	0.00110236220472441	0.00277165354330709
AC098828.3	5	0.00078740157480315	0.00315590551181102
POLD2P1	17	0.00267716535433071	0.00509133858267717
RAB5CP1	35	0.00551181102362205	0.0374724409448819
ANAPC10P1	222	0.0349606299212598	0.119911811023622
AC007679.1	14	0.00220472440944882	0.00654645669291339
SERBP1P1	567	0.0892913385826772	0.188836220472441
RPS29	5563	0.876062992125984	9.14504881889763
RP4-694B14.5	194	0.0305511811023622	0.137059842519685
RPS10P14	82	0.0129133858267717	0.0406204724409449
KB-1683C8.1	75	0.0118110236220472	0.024111811023622
CTA-268H5.9	6	0.000944881889763779	0.00565511811023622
RPL23AP79	633	0.0996850393700787	0.624650393700788
RP11-284B18.3	10	0.0015748031496063	0.00742362204724409
RP11-342F17.1	158	0.0248818897637795	0.0819874015748032
CTC-451P13.1	2313	0.364251968503937	1.1961874015748
UGT2B11	5	0.00078740157480315	0.00222047244094488
ATP6V1G2	35	0.00551181102362205	0.0379165354330709
MT1P1	12	0.00188976377952756	0.0122645669291339
ZNF134	312	0.0491338582677165	0.343781102362204
ACTBP2	3147	0.495590551181102	1.12071023622047
KRT8P37	11	0.00173228346456693	0.00248818897637795
RP11-385J23.1	256	0.0403149606299213	0.16111968503937
CTD-2224J9.8	16	0.00251968503937008	0.0130992125984252
